,precision,recall,f1-score,support
disengaged,0.6190476190476191,0.3170731707317073,0.41935483870967744,41.0
engaged,0.6216216216216216,0.8518518518518519,0.71875,54.0
accuracy,0.6210526315789474,0.6210526315789474,0.6210526315789474,0.6210526315789474
macro avg,0.6203346203346203,0.5844625112917796,0.5690524193548387,95.0
weighted avg,0.6205107363002099,0.6210526315789474,0.5895373514431239,95.0
