,precision,recall,f1-score,support
disengaged,0.6739130434782609,0.6595744680851063,0.6666666666666666,47.0
engaged,0.673469387755102,0.6875,0.6804123711340206,48.0
accuracy,0.6736842105263158,0.6736842105263158,0.6736842105263158,0.6736842105263158
macro avg,0.6736912156166814,0.6735372340425532,0.6735395189003437,95.0
weighted avg,0.6736888805865596,0.6736842105263158,0.6736118647133297,95.0
