,precision,recall,f1-score,support
disengaged,0.5172413793103449,0.35714285714285715,0.4225352112676056,42.0
engaged,0.5970149253731343,0.7407407407407407,0.6611570247933884,54.0
accuracy,0.5729166666666666,0.5729166666666666,0.5729166666666666,0.5729166666666666
macro avg,0.5571281523417395,0.548941798941799,0.541846118030497,96.0
weighted avg,0.5621139989706639,0.5729166666666666,0.5567599813758585,96.0
