Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std,AUROC Mean,AUROC Std
p11,0.5644907723855093,0.043206158758999885,0.5780008686725104,0.024179392875953994,0.8325581395348836,0.10833315998932201,0.6809443149933078,0.051736737743722026,0.5540604402437508,0.04062083954703055
p12,0.476056338028169,0.034675380028325375,0.5763146997929607,0.06798170616471144,0.27,0.04808846015417836,0.36436748436748434,0.04601531268488661,0.516071068548387,0.046476030870821715
p17,0.4907308377896613,0.08206083265192911,0.5331949934123846,0.051632199329787146,0.6952631578947368,0.23725402775129134,0.5931553266725335,0.12382093536163805,0.46109022556390966,0.12211631566478642
p18,0.5214839424141748,0.1277573156150944,0.7615266376135942,0.10374591827744752,0.4317241379310345,0.1687613122116721,0.5428623611972363,0.15923297437571154,0.5873032714412024,0.15644199895921185
p5,0.6348790322580646,0.0912852375906264,0.7644087938205585,0.08677324910945337,0.6452380952380953,0.14277775571966617,0.6915362221304496,0.10612491339493393,0.6608008658008658,0.09979482944200388
p7,0.5731060606060605,0.037584080823044375,0.6152173913043478,0.015465713786321422,0.7773684210526315,0.09209774405398755,0.6854651162790698,0.042995311827363956,0.5380364372469636,0.054741760373630176
p9,0.4873333333333333,0.07146871887600739,0.5157575757575759,0.045023772473507244,0.7230769230769232,0.12871692715908856,0.5998156682027649,0.06635432647934858,0.5090326340326341,0.14015999567264995
