,precision,recall,f1-score,support
disengaged,0.625,0.625,0.625,8.0
engaged,0.7692307692307693,0.7692307692307693,0.7692307692307693,13.0
accuracy,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
macro avg,0.6971153846153846,0.6971153846153846,0.6971153846153846,21.0
weighted avg,0.7142857142857143,0.7142857142857143,0.7142857142857143,21.0
