,precision,recall,f1-score,support
disengaged,0.4166666666666667,0.625,0.5,8.0
engaged,0.6666666666666666,0.46153846153846156,0.5454545454545454,13.0
accuracy,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238
macro avg,0.5416666666666666,0.5432692307692308,0.5227272727272727,21.0
weighted avg,0.5714285714285714,0.5238095238095238,0.5281385281385281,21.0
