,precision,recall,f1-score,support
disengaged,0.45,0.2647058823529412,0.3333333333333333,34.0
engaged,0.5833333333333334,0.7608695652173914,0.660377358490566,46.0
accuracy,0.55,0.55,0.55,0.55
macro avg,0.5166666666666667,0.5127877237851662,0.4968553459119497,80.0
weighted avg,0.5266666666666667,0.55,0.5213836477987421,80.0
