F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,participant,session,clip_id,speaker,start_time,end_time,label,speech_duration
39.495304,0.094759144,36.882534,38.625267,42.70668,5.8241463,199.43752,271.38684,19.836681,18.041327,0.15633811,1.0449558,0.012700985,0.101161875,0.30705065,0.29434967,2.381295,1.1351348,1.4945458,1.1844094,0.043019086,1.1908164,13.445537,1.466152,7.257921,1.6918663,-3.0568748,-3.7635572,-6.279107,-2.740108,0.016433667,0.971145,1.0031321,0.9391212,10.646954,0.45023835,13.26859,0.6659169,29.50615,0.4304199,763.2908,0.22917747,1312.815,0.21664906,-122.12161,-0.717202,1863.0422,0.13374019,1055.8573,0.2418985,-122.08347,-0.66606295,2928.3567,0.07617805,1025.6091,0.42714316,-124.82554,-0.6251185,-18.464243,-0.58979005,31.232018,0.36276442,0.06668178,0.3406529,-0.011132362,-1.6980761,0.082374625,0.61382765,29.020674,0.38181874,5.5379353,2.3226082,-3.971966,-3.5562966,-18.272245,-0.88255835,-4.6897764,13.377035,0.037817065,0.02136221,0.009922135,2.5252526,2.3017905,0.19333334,0.20531815,0.2211111,0.19467606,-33.674515,7,5,0,speaker_5,0.0,40.433333,engaged,3.975
36.34504,0.109631464,33.714333,35.722004,39.161495,5.4471626,369.90057,789.9213,30.13736,20.429653,0.11288065,1.3000556,0.017505556,0.076907106,0.1729973,0.15549174,4.1495786,4.989265,1.401078,4.986222,0.03905412,2.4608781,21.798813,0.82263476,14.11793,0.7392647,6.7367477,2.1772306,-4.8110504,-2.7901742,0.019173907,1.4841131,1.3277937,0.8695266,10.212989,0.28856993,14.918989,0.60959405,35.967323,0.24483553,724.1539,0.24772942,1410.7244,0.15364806,-105.47008,-0.8296063,1865.8126,0.11287084,1191.6482,0.2824603,-112.4813,-0.6885749,2900.3618,0.07445758,1053.722,0.2884283,-114.15453,-0.6650459,-23.18756,-0.3390056,33.955757,0.25587362,0.055912957,0.3768044,-0.012823794,-1.3186669,0.054240033,2.098852,33.05391,0.27668735,14.681464,0.68902063,7.752438,2.0756018,-11.043891,-1.1860635,-9.002629,17.952772,0.029441511,0.019140162,0.015127216,1.0373445,2.6096034,0.19639999,0.16828261,0.1576923,0.14115752,-35.037853,7,5,0,speaker_6,0.0,40.433333,engaged,9.65
32.52351,0.110655464,28.694735,33.58876,35.491173,6.796438,57.76623,56.597828,18.400232,30.486666,0.046869293,0.7774019,0.014587673,0.03702526,0.07881633,0.06422866,0.84384155,0.5618909,0.76522535,0.34055212,0.012943159,1.1215906,16.769398,0.9244665,17.268934,0.45152205,11.050186,0.95679647,-0.32408625,-23.14241,0.026274772,0.63680124,2.1843824,0.54806894,7.3537836,0.26491553,10.198805,0.637495,34.834976,0.24049714,710.2937,0.29899293,1464.3412,0.12479753,-166.42708,-0.4131769,1782.0538,0.122893974,1260.426,0.22947563,-169.18713,-0.36669248,2826.947,0.081669845,949.623,0.21428129,-169.89244,-0.35738665,-22.913546,-0.30662683,31.887314,0.25513962,0.032351926,0.55257183,-0.006019954,-2.0938604,0.029650886,0.5898359,30.884604,0.34481543,19.76623,0.3211566,15.630218,0.9106338,-1.5307009,-6.479794,-11.93608,19.028996,0.030502902,0.01402978,0.009168002,5.46875,1.5831134,0.111666664,0.0880183,0.42714286,0.15979579,-49.52635,7,5,0,speaker_4,0.0,40.433333,engaged,3.85
30.361889,0.13378559,27.637268,29.056099,34.44276,6.8054924,291.84357,463.65305,33.395004,45.503944,0.10293612,0.9215091,0.022267148,0.08648679,0.15833314,0.13606599,1.3843137,0.58705974,1.1632582,0.9561625,0.033477478,1.028426,25.596298,0.72404844,17.884886,0.64766437,13.98159,0.95064896,8.36773,1.2371368,0.018922431,1.4415394,1.3013259,0.9332535,8.319033,0.2777533,8.219038,0.90999955,36.981396,0.35410717,695.0138,0.3647109,1416.9739,0.1629422,-94.5555,-0.90814245,1814.1637,0.13384199,1268.8751,0.20052491,-104.427475,-0.72051287,2891.8638,0.07856044,1097.3811,0.23141347,-106.823654,-0.6872689,-26.874863,-0.30276468,38.308826,0.22885333,0.026824212,0.86015403,-0.0072836606,-2.3504345,0.050587565,0.6658987,36.705914,0.26436895,21.52314,0.5595587,17.98873,0.7721928,6.7835655,1.720308,-9.883152,19.46347,0.022023207,0.026573066,0.009289051,3.4267912,2.21519,0.26142856,0.17707372,0.1475,0.085695684,-36.042126,7,5,0,speaker_3,0.0,40.433333,engaged,3.22
37.81026,0.03826665,36.882866,38.369724,38.881687,1.9988213,81.27931,130.66733,9.842255,6.249487,0.5272865,0.39897168,0.3225335,0.5930827,0.71450984,0.39197636,5.215683,1.9619821,4.1144238,1.7967938,0.26813337,0.5967547,38.217003,0.17887802,16.761513,0.67834896,1.4943408,7.8982377,-13.069765,-0.9730902,0.014353727,1.0953106,0.81634986,0.81845015,11.547624,0.27115044,19.541653,0.39223143,44.83277,0.17136692,704.7726,0.22087453,1381.3497,0.1277868,-27.6044,-1.2655264,1849.0503,0.08125584,1118.8662,0.17461227,-45.87119,-0.620751,3019.8025,0.048202194,1027.1079,0.21972916,-55.265877,-0.45831162,-27.24533,-0.33245805,40.895184,0.17999372,0.06961005,0.2578504,-0.02648803,-0.59742725,0.28193685,0.5630038,38.557323,0.18026762,16.410685,0.7144272,0.7326697,16.25155,-13.913681,-0.92355096,-21.678896,33.480564,0.035574876,-0.015667405,0.15244237,5.2287583,2.0408165,0.45999998,0.34322006,0.03,0.0,-20.965227,7,5,1,speaker_2,40.466667,43.166667,disengaged,1.545
35.87617,0.0946789,34.37593,35.970886,37.50281,3.1268806,149.77469,290.2328,20.682716,17.843285,0.39703178,0.64358896,0.15521073,0.36355293,0.6319494,0.4767387,5.8652387,3.3676765,4.044492,2.452753,0.19999126,0.83005846,28.604607,0.6466441,17.086233,0.8672193,4.1207347,4.2546434,-4.7965813,-2.7419262,0.021535225,2.1208415,1.1501803,0.83931744,9.755433,0.35816565,16.138817,0.622521,39.607143,0.27645987,695.2323,0.29147685,1424.5823,0.18400092,-58.356808,-1.2533759,1795.6754,0.11787461,1210.5465,0.23585583,-68.90258,-0.91276044,2930.9124,0.07463359,1083.476,0.31120858,-75.40901,-0.7836119,-23.042196,-0.5470617,36.797626,0.2900324,0.06318257,0.3541617,-0.014024888,-1.2304039,0.23586895,0.69164383,34.066288,0.36991423,18.227407,0.8064164,5.5335383,3.2023668,-7.3693137,-1.7122158,-6.6689296,17.805132,0.03826994,0.01273666,0.06256497,3.070592,2.4738345,0.3128205,0.26862374,0.08885246,0.06753502,-23.663055,7,5,2,speaker_2,43.2,108.9,engaged,31.6049375
35.841885,0.15907934,32.849197,34.76436,38.57959,5.7303925,92.11153,66.04627,78.59032,74.323166,0.13367616,1.318252,0.0073736403,0.069532976,0.21992496,0.21255131,3.0029953,1.1540377,2.2875319,2.8633578,0.06263564,1.8591442,8.855643,2.4522562,10.955286,1.1755224,4.8160906,3.0047011,2.0980358,6.0888963,0.03290136,2.0485208,1.222105,0.7742398,8.63927,0.48336318,16.167776,0.55963534,37.598335,0.3280091,705.34796,0.2611651,1396.0371,0.20798844,-155.32387,-0.491634,1812.3691,0.113543525,1166.2147,0.2859635,-156.29897,-0.44822368,2911.8076,0.08111907,975.3347,0.27846843,-156.8444,-0.43626192,-22.645054,-0.62843966,33.386555,0.42601028,0.05838702,0.39077604,-0.014114432,-1.5618541,0.16901095,0.94735926,30.074171,0.55298483,18.486467,0.64735544,11.015948,1.4510033,-9.397337,-1.4598525,-3.2444022,12.899606,0.03280809,0.025811102,0.023479287,2.606635,2.1454113,0.11611111,0.08512337,0.32777777,0.3798619,-30.050364,7,5,2,speaker_6,43.2,108.9,engaged,8.4550625
30.934822,0.03794865,29.683552,31.032343,32.018993,2.3354416,119.60858,123.98228,10.027349,9.010935,0.12884293,0.85933435,0.012036741,0.110680036,0.23129934,0.2192626,1.9697001,1.0102648,2.7129347,1.7271496,0.058340523,0.9485828,22.434439,0.90322024,16.882133,0.7699611,9.8157425,1.2447474,8.795889,0.9151763,0.018523715,0.7547522,1.624237,0.68878794,7.765914,0.27510047,16.909956,0.39939657,44.01231,0.17823964,665.5099,0.38341978,1463.9458,0.17262131,-104.337975,-0.8539646,1707.0569,0.16453639,1386.0762,0.23781586,-109.98573,-0.7347846,2818.8499,0.09319335,1226.4429,0.23020007,-115.8353,-0.6467259,-21.382332,-0.59903204,37.035126,0.34831136,0.028636478,0.651142,0.00069651124,24.54178,0.083762385,0.57394546,34.523003,0.44041294,18.362686,0.83265924,7.891845,1.78136,7.9890995,1.2475516,-11.638654,20.135998,0.013004951,0.02299238,0.034440625,5.6,2.5000002,0.20666665,0.15326084,0.1275,0.10059199,-35.15496,7,5,2,speaker_3,43.2,108.9,engaged,1.26
39.73813,0.08334894,37.73179,39.743603,42.42816,4.696373,51.306927,42.14314,54.445644,47.878784,0.11566169,0.93944395,0.0071605956,0.07859738,0.23903191,0.23187132,2.123782,1.6569604,1.8056738,0.95695573,0.03280793,1.127243,13.9230175,1.3325453,10.562469,0.8051636,7.154497,1.4162991,-15.218325,-1.0922815,0.030561477,3.5215228,1.2833055,1.0595638,12.074853,0.27044967,21.490372,0.29750967,34.193546,0.2927679,714.83875,0.245687,1267.0422,0.113776356,-128.24432,-0.6574306,1902.3827,0.14502726,901.8233,0.37796617,-127.45252,-0.61048913,2982.3787,0.0750463,1020.5847,0.38533938,-129.28899,-0.58488995,-24.04405,-0.3111169,33.748882,0.30947825,0.06786965,0.26904723,-0.021139003,-0.88354075,0.062342763,0.5703367,30.46955,0.28249162,13.757632,0.528725,6.292037,1.7723063,-25.004025,-0.6225439,-3.8784373,10.965042,0.03513663,0.016359376,0.010401709,3.478261,2.6666667,0.15833333,0.11653564,0.19333334,0.11055416,-37.751,7,5,2,speaker_5,43.2,108.9,engaged,2.31
35.509476,0.10844762,34.560734,35.798393,36.863605,2.3028717,205.51968,110.04085,60.16755,65.82108,0.40968037,0.5715801,0.18483913,0.3897907,0.6222623,0.43742317,5.0183673,2.5969746,3.9350123,2.104145,0.20295185,0.75811243,30.030493,0.66446954,16.869993,0.8417793,1.3507537,13.338183,-4.909866,-2.898673,0.02200609,1.9044734,1.095168,0.87402004,9.764253,0.39734814,15.325286,0.6423068,41.66132,0.24622574,698.37683,0.27864924,1392.9032,0.16811708,-59.306152,-1.2719889,1797.021,0.116328634,1160.714,0.2085697,-70.59441,-0.932845,2979.1506,0.07488994,1039.2913,0.31402573,-78.36357,-0.77773815,-22.737385,-0.5996901,38.402817,0.24822323,0.07016493,0.28716934,-0.016667815,-1.098607,0.23418525,0.62302977,36.33362,0.3455211,18.096848,0.7627695,3.1747794,5.6487365,-8.159617,-1.6448756,-6.288326,17.457226,0.046236336,0.006374798,0.104432225,4.4270835,2.6455026,0.285,0.24844517,0.08875,0.039191037,-24.103968,7,5,3,speaker_2,108.933333,113.6,disengaged,3.8516875
