,precision,recall,f1-score,support
disengaged,0.5294117647058824,0.2903225806451613,0.375,62.0
engaged,0.5555555555555556,0.7746478873239436,0.6470588235294118,71.0
accuracy,0.5488721804511278,0.5488721804511278,0.5488721804511278,0.5488721804511278
macro avg,0.542483660130719,0.5324852339845525,0.5110294117647058,133.0
weighted avg,0.5433682244827756,0.5488721804511278,0.520234409553295,133.0
