Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1
16,16,0.2,0.001,0.0,0.49064327485380116,0.4581769108084897,0.5,0.43715065544151005
16,16,0.2,0.001,0.0001,0.5853801169590643,0.7068215994531784,0.62,0.5779310344827586
16,16,0.2,0.0005,0.0,0.5438596491228069,0.36111111111111105,0.4,0.37799043062200954
16,16,0.2,0.0005,0.0001,0.5865497076023392,0.6073843700159489,0.8,0.6747222432739675
16,16,0.3,0.001,0.0,0.5321637426900585,0.6163742690058479,0.78,0.6192497158014401
16,16,0.3,0.001,0.0001,0.512280701754386,0.5155225166989872,0.64,0.558438003220612
16,16,0.3,0.0005,0.0,0.5321637426900585,0.6583333333333333,0.54,0.5137905369484317
16,16,0.3,0.0005,0.0001,0.5871345029239766,0.5897435897435898,0.6799999999999999,0.5919442875964616
16,16,0.4,0.001,0.0,0.5660818713450293,0.5802631578947368,0.58,0.5349007314524556
16,16,0.4,0.001,0.0001,0.5760233918128654,0.5832535885167462,0.8400000000000001,0.6782430213464696
16,16,0.4,0.0005,0.0,0.5111111111111111,0.3368686868686869,0.45999999999999996,0.38441558441558443
16,16,0.4,0.0005,0.0001,0.5871345029239766,0.6,0.8200000000000001,0.6853063973063973
16,16,0.5,0.001,0.0,0.607017543859649,0.6339682539682541,0.72,0.6548199911543564
16,16,0.5,0.001,0.0001,0.6081871345029239,0.6997076023391813,0.72,0.6071039668135857
16,16,0.5,0.0005,0.0,0.5426900584795321,0.5662887989203779,0.76,0.6345573829626541
16,16,0.5,0.0005,0.0001,0.5649122807017544,0.4849816849816849,0.48,0.47282027435480123
16,32,0.2,0.001,0.0,0.6175438596491227,0.6198412698412699,0.8400000000000001,0.6978354978354979
16,32,0.2,0.001,0.0001,0.5660818713450293,0.4796172248803828,0.68,0.5501477832512316
16,32,0.2,0.0005,0.0,0.5099415204678361,0.45396825396825397,0.32,0.3562435500515996
16,32,0.2,0.0005,0.0001,0.5766081871345029,0.4860323886639676,0.6799999999999999,0.5624369633365136
16,32,0.3,0.001,0.0,0.660233918128655,0.6893706293706294,0.7,0.6770412196499153
16,32,0.3,0.001,0.0001,0.5426900584795321,0.5702020202020203,0.6,0.5594155844155845
16,32,0.3,0.0005,0.0,0.5321637426900585,0.4503968253968254,0.4800000000000001,0.42063492063492064
16,32,0.3,0.0005,0.0001,0.4678362573099415,0.4133333333333333,0.4,0.389979797979798
16,32,0.4,0.001,0.0,0.5438596491228069,0.6347687400318979,0.7,0.5832213763248246
16,32,0.4,0.001,0.0001,0.5643274853801169,0.6043638508034792,0.74,0.6031957374756564
16,32,0.4,0.0005,0.0,0.4988304093567251,0.6164102564102565,0.6599999999999999,0.5393459229980968
16,32,0.4,0.0005,0.0001,0.5970760233918129,0.6051370851370852,0.7,0.6443107769423558
16,32,0.5,0.001,0.0,0.6163742690058479,0.7034046345811052,0.6599999999999999,0.6163732563732565
16,32,0.5,0.001,0.0001,0.5543859649122806,0.5518196672608437,0.86,0.667969067969068
16,32,0.5,0.0005,0.0,0.531578947368421,0.6331550802139037,0.6799999999999999,0.5794871794871794
16,32,0.5,0.0005,0.0001,0.6076023391812866,0.62333675096833,0.74,0.6610722207818396
16,64,0.2,0.001,0.0,0.5309941520467836,0.45053280053280054,0.56,0.4982872200263505
16,64,0.2,0.001,0.0001,0.5304093567251461,0.4556025244105739,0.64,0.5189294241768005
16,64,0.2,0.0005,0.0,0.5970760233918129,0.5889627915943706,0.86,0.6948024239628438
16,64,0.2,0.0005,0.0001,0.4783625730994152,0.3131313131313131,0.26,0.2733757470599576
16,64,0.3,0.001,0.0,0.5111111111111111,0.4985294117647059,0.6799999999999999,0.5497354497354496
16,64,0.3,0.001,0.0001,0.5216374269005847,0.4584033613445378,0.6199999999999999,0.5137566137566136
16,64,0.3,0.0005,0.0,0.6286549707602339,0.6339393939393939,0.76,0.6819393939393938
16,64,0.3,0.0005,0.0001,0.5976608187134502,0.6819298245614035,0.7,0.6162340647857889
16,64,0.4,0.001,0.0,0.5450292397660819,0.5449732620320855,0.6599999999999999,0.5812554112554112
16,64,0.4,0.001,0.0001,0.5116959064327485,0.43431372549019603,0.44000000000000006,0.3987063618642566
16,64,0.4,0.0005,0.0,0.5216374269005847,0.5745299145299146,0.66,0.582211716582426
16,64,0.4,0.0005,0.0001,0.5438596491228069,0.552020202020202,0.6199999999999999,0.5668831168831169
16,64,0.5,0.001,0.0,0.5198830409356725,0.6462204462204462,0.48,0.47851568721133936
16,64,0.5,0.001,0.0001,0.5532163742690057,0.556374269005848,0.8,0.6447881773399015
16,64,0.5,0.0005,0.0,0.5766081871345029,0.5857575757575757,0.72,0.6444675324675325
16,64,0.5,0.0005,0.0001,0.6292397660818713,0.5925108225108225,0.7,0.6217389277389278
32,16,0.2,0.001,0.0,0.5871345029239766,0.5025000000000001,0.6,0.5420979020979021
32,16,0.2,0.001,0.0001,0.5549707602339182,0.3974025974025974,0.38,0.38431372549019605
32,16,0.2,0.0005,0.0,0.5970760233918129,0.6093141945773525,0.8,0.6745588108201538
32,16,0.2,0.0005,0.0001,0.5099415204678361,0.4606060606060606,0.31999999999999995,0.352014652014652
32,16,0.3,0.001,0.0,0.5766081871345029,0.577485380116959,0.86,0.6782591274424306
32,16,0.3,0.001,0.0001,0.5099415204678361,0.4147222222222222,0.52,0.4399151725467515
32,16,0.3,0.0005,0.0,0.5005847953216375,0.5097076023391812,0.4800000000000001,0.42186085904416215
32,16,0.3,0.0005,0.0001,0.5654970760233918,0.47964257964257967,0.5,0.4856634339471867
32,16,0.4,0.001,0.0,0.5654970760233918,0.5616700843016632,0.7,0.6042513808031049
32,16,0.4,0.001,0.0001,0.49005847953216375,0.5141934046345812,0.74,0.6025678025678026
32,16,0.4,0.0005,0.0,0.5555555555555556,0.3757575757575758,0.43999999999999995,0.4051948051948052
32,16,0.4,0.0005,0.0001,0.5309941520467836,0.4892929292929293,0.42000000000000004,0.4405012531328321
32,16,0.5,0.001,0.0,0.584795321637427,0.5975108225108225,0.58,0.555050505050505
32,16,0.5,0.001,0.0001,0.4871345029239766,0.6168449197860963,0.48,0.48359788359788364
32,16,0.5,0.0005,0.0,0.5532163742690057,0.6467370537958773,0.72,0.5796845473367214
32,16,0.5,0.0005,0.0001,0.4783625730994151,0.3052287581699346,0.45999999999999996,0.3613756613756614
