,precision,recall,f1-score,support
disengaged,0.2857142857142857,0.6666666666666666,0.4,6.0
engaged,0.75,0.375,0.5,16.0
accuracy,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
macro avg,0.5178571428571428,0.5208333333333333,0.45,22.0
weighted avg,0.6233766233766234,0.45454545454545453,0.4727272727272727,22.0
