train_loss,val_loss
0.6626980155706406,0.6440008878707886
0.6387311816215515,0.6233454942703247
0.6467669010162354,0.609201967716217
0.5941389575600624,0.5966563820838928
0.6033650487661362,0.5845358967781067
0.6114068627357483,0.5750129222869873
0.5996002405881882,0.5659928917884827
0.5103529989719391,0.558955729007721
0.6580893248319626,0.5607054233551025
0.5620069801807404,0.5552679896354675
0.525129996240139,0.5442207455635071
0.5333847552537918,0.5325866341590881
0.464931920170784,0.525368869304657
0.5208684653043747,0.5165576934814453
0.3927241489291191,0.5072498917579651
0.4453110694885254,0.5009967088699341
0.37115607783198357,0.4942215383052826
0.34755464643239975,0.4952404201030731
0.342192567884922,0.5022931694984436
0.3557148799300194,0.5279619693756104
0.3339105136692524,0.5532994866371155
0.29943225532770157,0.5841948390007019
0.380772203207016,0.6056116819381714
0.2865418531000614,0.6276777386665344
0.32054252177476883,0.6344207525253296
0.2542186714708805,0.6350752711296082
0.22666459530591965,0.6454121470451355
