,precision,recall,f1-score,support
disengaged,0.5,0.625,0.5555555555555556,8.0
engaged,0.625,0.5,0.5555555555555556,10.0
accuracy,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
macro avg,0.5625,0.5625,0.5555555555555556,18.0
weighted avg,0.5694444444444444,0.5555555555555556,0.5555555555555556,18.0
