Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1,AUROC
16,16,0.2,0.001,0.0,0.5853725222146274,0.6003451857116325,0.8093023255813954,0.6840237815625744,0.585499316005472
16,16,0.2,0.001,0.0001,0.5723171565276829,0.5870396407325311,0.8186046511627907,0.6790440340777064,0.588674708784148
16,16,0.2,0.0005,0.0,0.5724196855775803,0.5862444144861327,0.8046511627906977,0.6735834535834536,0.5777266509140654
16,16,0.2,0.0005,0.0001,0.5667805878332194,0.586360473160219,0.8511627906976743,0.6853380253703312,0.560324171952079
16,16,0.3,0.001,0.0,0.5828092959671907,0.6026959449852244,0.7953488372093023,0.679987558890401,0.6033702275836339
16,16,0.3,0.001,0.0001,0.5776486671223513,0.5923013021088364,0.7906976744186046,0.6753295921385666,0.5821498155287484
16,16,0.3,0.0005,0.0,0.569788106630212,0.6042938063143073,0.6883720930232557,0.6383091787439614,0.5870828669734278
16,16,0.3,0.0005,0.0001,0.5749145591250855,0.6188188260615055,0.6697674418604651,0.6345002283685511,0.5932305268830577
16,16,0.4,0.001,0.0,0.5854408749145591,0.6082917062008149,0.7488372093023256,0.6672022321897362,0.6012560626787713
16,16,0.4,0.001,0.0001,0.5644565960355434,0.5847186573693915,0.8,0.6717196788185833,0.6023297268167309
16,16,0.4,0.0005,0.0,0.5854066985645934,0.623046227563725,0.6883720930232557,0.6470752687133883,0.5977324545040003
16,16,0.4,0.0005,0.0001,0.5879357484620643,0.6121254539623365,0.7906976744186046,0.6783161495966573,0.6055217012809352
16,16,0.5,0.001,0.0,0.5775461380724539,0.5911633659311677,0.8232558139534885,0.6854696437542854,0.5932844173610248
16,16,0.5,0.001,0.0001,0.5722488038277512,0.5961924048790312,0.8,0.6721964495789062,0.5986112838370021
16,16,0.5,0.0005,0.0,0.5670881749829118,0.5984710658854969,0.6976744186046512,0.6431894995360767,0.5833354060440243
16,16,0.5,0.0005,0.0001,0.58796992481203,0.6258301636444051,0.7255813953488371,0.6388661161150042,0.620063839489284
16,32,0.2,0.001,0.0,0.5644907723855093,0.5758668177648266,0.8883720930232558,0.696507529137896,0.6025950337851842
16,32,0.2,0.001,0.0001,0.5881066302118934,0.6023525886793779,0.8232558139534882,0.6936062837506137,0.6219251336898395
16,32,0.2,0.0005,0.0,0.5802460697197539,0.592595942962818,0.813953488372093,0.6798489553924336,0.6190523566720557
16,32,0.2,0.0005,0.0001,0.5538619275461382,0.5749002218348725,0.8093023255813954,0.6673590917417778,0.5986900468432615
16,32,0.3,0.001,0.0,0.5591250854408749,0.5819710540627532,0.7953488372093023,0.669010104680663,0.5801558678439663
16,32,0.3,0.001,0.0001,0.5591592617908407,0.6019191331478202,0.6930232558139535,0.6252683773878547,0.6128798242341333
16,32,0.3,0.0005,0.0,0.5697197539302803,0.5890140681773792,0.7813953488372093,0.6668580310096186,0.5970940596111595
16,32,0.3,0.0005,0.0001,0.5354750512645249,0.5717402597402597,0.7069767441860465,0.6199857873906485,0.5618040873854827
16,32,0.4,0.001,0.0,0.530451127819549,0.5630851638901174,0.7627906976744186,0.6416737466658256,0.5832524976163826
16,32,0.4,0.001,0.0001,0.593233082706767,0.604129592616013,0.8372093023255813,0.695543939040592,0.6017120590308005
16,32,0.4,0.0005,0.0,0.5644565960355433,0.5781383311309505,0.855813953488372,0.6866909665468017,0.6013845707416159
