,precision,recall,f1-score,support
disengaged,0.75,0.3333333333333333,0.46153846153846156,9.0
engaged,0.6666666666666666,0.9230769230769231,0.7741935483870968,13.0
accuracy,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818
macro avg,0.7083333333333333,0.6282051282051282,0.6178660049627791,22.0
weighted avg,0.7007575757575757,0.6818181818181818,0.6462891946762915,22.0
