Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
p11,0.6584412633492388,0.012933911539453759,0.6694009404343129,0.010800860483034696,0.6177777777777778,0.038505854201714436,0.6420800374906055,0.021849001163743904
p12,0.5900959023539668,0.012915057633132014,0.595391670647085,0.01796556436384841,0.5552360916316035,0.06489621491988272,0.5724034756889097,0.03287552560772608
p17,0.6263588544710695,0.05205640733776494,0.6512204968944099,0.0847452022570148,0.5896551724137931,0.07938527195325061,0.6117507356031946,0.03538480631935568
p18,0.662649372485438,0.03161244908285065,0.691489868989869,0.04073775780264474,0.583003663003663,0.0668257772020014,0.6303635361183982,0.044253631904009876
p5,0.6783098591549296,0.07496345734103073,0.6769346812876224,0.07459341308684383,0.726126126126126,0.1160576647348458,0.6972801635347535,0.07551515169103262
p7,0.7263815789473684,0.043200335046592986,0.735889044940769,0.07168944751947856,0.7250000000000001,0.07711148134717397,0.726122850616867,0.03835116689345938
p9,0.623926116838488,0.08077482593041521,0.6646903757807632,0.1035709297290909,0.5230496453900709,0.16411667318674977,0.5692791873857793,0.12736758149281607
