Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1
128,32,0.4,0.0005,0.0001,0.46366666666666667,0.4725490196078431,0.5626373626373626,0.4993408470466226
128,32,0.5,0.001,0.0,0.49733333333333335,0.4152087912087912,0.5945054945054945,0.4806640784968958
128,32,0.5,0.001,0.0001,0.505,0.5115151515151515,0.6241758241758242,0.5346921357447674
128,32,0.5,0.0005,0.0,0.5366666666666667,0.5545358602749908,0.7846153846153847,0.6277511961722488
128,32,0.5,0.0005,0.0001,0.505,0.5569117647058823,0.5307692307692308,0.507989417989418
128,64,0.2,0.001,0.0,0.44833333333333336,0.46143790849673205,0.38241758241758245,0.37793251381899184
128,64,0.2,0.001,0.0001,0.45599999999999996,0.4839743589743589,0.6087912087912087,0.5301190846018432
128,64,0.2,0.0005,0.0,0.46399999999999997,0.49428571428571433,0.610989010989011,0.5358152958152959
128,64,0.2,0.0005,0.0001,0.5286666666666667,0.5705964912280701,0.6923076923076923,0.5728754578754579
128,64,0.3,0.001,0.0,0.49000000000000005,0.5769879243563454,0.5648351648351648,0.5389813668157322
128,64,0.3,0.001,0.0001,0.5373333333333334,0.5472591645353793,0.8362637362637363,0.6553997315287637
128,64,0.3,0.0005,0.0,0.537,0.5165634920634921,0.6923076923076923,0.5629364032769778
128,64,0.3,0.0005,0.0001,0.537,0.5655214084161452,0.654945054945055,0.5886685598642121
128,64,0.4,0.001,0.0,0.5133333333333333,0.5528822055137844,0.5307692307692308,0.5249672678280743
128,64,0.4,0.001,0.0001,0.5776666666666668,0.6153333333333333,0.7076923076923077,0.6137171493907736
128,64,0.4,0.0005,0.0,0.5213333333333334,0.538409090909091,0.5945054945054945,0.5174384236453202
128,64,0.4,0.0005,0.0001,0.4723333333333334,0.509047619047619,0.6989010989010989,0.586053450379826
128,64,0.5,0.001,0.0,0.4796666666666667,0.5092631578947369,0.743956043956044,0.6007668364459536
128,64,0.5,0.001,0.0001,0.5366666666666666,0.5464035087719299,0.8153846153846154,0.6457422949265055
128,64,0.5,0.0005,0.0,0.52,0.6385746606334841,0.5428571428571428,0.505726101855134
128,64,0.5,0.0005,0.0001,0.496,0.525,0.6230769230769231,0.5436488074858193
