,precision,recall,f1-score,support
disengaged,0.6666666666666666,0.25,0.36363636363636365,8.0
engaged,0.6,0.9,0.72,10.0
accuracy,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112
macro avg,0.6333333333333333,0.575,0.5418181818181818,18.0
weighted avg,0.6296296296296295,0.6111111111111112,0.5616161616161617,18.0
