,precision,recall,f1-score,support
disengaged,0.5789473684210527,0.6470588235294118,0.6111111111111112,17.0
engaged,0.7931034482758621,0.7419354838709677,0.7666666666666667,31.0
accuracy,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334
macro avg,0.6860254083484574,0.6944971537001898,0.6888888888888889,48.0
weighted avg,0.7172565033272837,0.7083333333333334,0.7115740740740741,48.0
