Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
p11,0.6055379746835443,0.013631492116101164,0.6388374504381582,0.012208080013931278,0.7249275362318841,0.0497357013783701,0.678376140305448,0.020064749025758385
p12,0.6050877192982457,0.03543903074251921,0.6213807760866584,0.02678147602645043,0.7649895178197066,0.030421005698155923,0.6856867337098774,0.02763309461023492
p17,0.6058479532163743,0.10490517425259019,0.6,0.06972166887783961,0.7,0.25495097567963926,0.635,0.16073501112593017
p18,0.7070175438596491,0.052117371149168236,0.72225073313783,0.02961127923362994,0.9144615384615384,0.0508926239409763,0.8068473345842688,0.035541653880950624
p5,0.6731884057971014,0.06461832344828983,0.7250178806700546,0.06164793132864337,0.8823529411764707,0.04159451654038516,0.7945208134681819,0.03886748534964954
p7,0.5753246753246752,0.05896828530713666,0.6223299576240753,0.036545560572455386,0.7487179487179486,0.10478367559847461,0.6779778119132958,0.05941446060195172
p9,0.630718954248366,0.15855567935566278,0.6536363636363636,0.12817859441465143,0.711111111111111,0.17338318371474706,0.6803280929596719,0.1473873341343429
