,precision,recall,f1-score,support
disengaged,0.5454545454545454,0.5454545454545454,0.5454545454545454,11.0
engaged,0.75,0.75,0.75,20.0
accuracy,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096
macro avg,0.6477272727272727,0.6477272727272727,0.6477272727272727,31.0
weighted avg,0.6774193548387096,0.6774193548387096,0.6774193548387096,31.0
