train_loss,val_loss
0.7171221524477005,0.6923919916152954
0.690657839179039,0.6751662492752075
0.6725224256515503,0.660271406173706
0.6519318372011185,0.6475351452827454
0.625416025519371,0.6355410218238831
0.6203133016824722,0.6244036555290222
0.6275488883256912,0.6136515736579895
0.5939924716949463,0.6045553684234619
0.5695660412311554,0.5954527854919434
0.5838693678379059,0.5867018103599548
0.5305182039737701,0.5786077976226807
0.5205672830343246,0.5701891779899597
0.521455928683281,0.5624237060546875
0.5174472108483315,0.5557856559753418
0.47101081162691116,0.5501917004585266
0.4815257713198662,0.5464484095573425
0.4561435431241989,0.5445744395256042
0.4704119861125946,0.5440352559089661
0.4398243576288223,0.543967068195343
0.4186476022005081,0.5440624356269836
0.4423028752207756,0.5443836450576782
0.41587650775909424,0.5455790758132935
0.39616384357213974,0.5485053062438965
0.3875247538089752,0.5517622828483582
0.37126559764146805,0.5554794669151306
0.3722987174987793,0.5602446794509888
0.36079873889684677,0.5645698308944702
0.3432619646191597,0.5675996541976929
0.35447004437446594,0.570803165435791
