,precision,recall,f1-score,support
disengaged,1.0,0.14285714285714285,0.25,7.0
engaged,0.6,1.0,0.75,9.0
accuracy,0.625,0.625,0.625,0.625
macro avg,0.8,0.5714285714285714,0.5,16.0
weighted avg,0.7749999999999999,0.625,0.53125,16.0
