,precision,recall,f1-score,support
disengaged,0.625,0.5208333333333334,0.5681818181818182,48.0
engaged,0.5892857142857143,0.6875,0.6346153846153846,48.0
accuracy,0.6041666666666666,0.6041666666666666,0.6041666666666666,0.6041666666666666
macro avg,0.6071428571428572,0.6041666666666667,0.6013986013986015,96.0
weighted avg,0.6071428571428571,0.6041666666666666,0.6013986013986014,96.0
