,precision,recall,f1-score,support
disengaged,0.5384615384615384,0.4117647058823529,0.4666666666666667,34.0
engaged,0.6226415094339622,0.7333333333333333,0.673469387755102,45.0
accuracy,0.5949367088607594,0.5949367088607594,0.5949367088607594,0.5949367088607594
macro avg,0.5805515239477503,0.5725490196078431,0.5700680272108843,79.0
weighted avg,0.5864121548382355,0.5949367088607594,0.5844656850081804,79.0
