,precision,recall,f1-score,support
disengaged,0.5,0.04878048780487805,0.08888888888888889,41.0
engaged,0.5714285714285714,0.9629629629629629,0.7172413793103448,54.0
accuracy,0.5684210526315789,0.5684210526315789,0.5684210526315789,0.5684210526315789
macro avg,0.5357142857142857,0.5058717253839204,0.40306513409961686,95.0
weighted avg,0.5406015037593984,0.5684210526315789,0.44605767291792703,95.0
