,precision,recall,f1-score,support
disengaged,0.8181818181818182,0.574468085106383,0.675,47.0
engaged,0.6774193548387096,0.875,0.7636363636363637,48.0
accuracy,0.7263157894736842,0.7263157894736842,0.7263157894736842,0.7263157894736842
macro avg,0.7478005865102639,0.7247340425531915,0.7193181818181819,95.0
weighted avg,0.747059731440037,0.7263157894736842,0.7197846889952153,95.0
