Participant,Fold,Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Disengaged Precision,Disengaged Recall,Disengaged F1,Engaged Precision,Engaged Recall,Engaged F1,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,AUROC
p11,1,16,16,0.2,0.0005,0.0,0.5837696335078534,0.47619047619047616,0.06329113924050633,0.11173184357541899,0.590027700831025,0.9508928571428571,0.7282051282051282,0.5331090885107506,0.5070919981916817,0.4199684858902736,0.5429431943043058,0.5837696335078534,0.4732240314211123,0.6045433996383363
p11,2,16,16,0.2,0.0005,0.0,0.6282722513089005,0.5727272727272728,0.3987341772151899,0.4701492537313433,0.6507352941176471,0.7901785714285714,0.7137096774193549,0.61173128342246,0.5944563743218807,0.5919294655753491,0.6184701962650839,0.6282722513089005,0.6129700257368789,0.6456543851717902
p11,3,16,16,0.2,0.0005,0.0,0.5863874345549738,0.0,0.0,0.0,0.5863874345549738,1.0,0.7392739273927392,0.2931937172774869,0.5,0.3696369636963696,0.3438502234039637,0.5863874345549738,0.4335009417172083,0.6156193490054249
p11,4,16,16,0.2,0.0005,0.0,0.6482939632545932,0.6419753086419753,0.33121019108280253,0.4369747899159664,0.65,0.8705357142857143,0.7442748091603053,0.6459876543209877,0.6008729526842584,0.5906247995381358,0.6466932374193965,0.6482939632545932,0.6176446175031892,0.676154458598726
p11,5,16,16,0.2,0.0005,0.0,0.5879265091863517,0.5,0.012738853503184714,0.024844720496894408,0.5888594164456233,0.9910714285714286,0.7387687188019967,0.5444297082228117,0.5019051410373067,0.38180671964944557,0.5522428065192116,0.5879265091863517,0.44457956464477605,0.6241469517743403
p11,1,16,16,0.2,0.0005,0.0001,0.5785340314136126,0.42105263157894735,0.05063291139240506,0.0903954802259887,0.5867768595041323,0.9508928571428571,0.7257240204429302,0.5039147455415398,0.500762884267631,0.4080597503344594,0.5182312364356003,0.5785340314136126,0.4629441530233575,0.6045433996383365
p11,2,16,16,0.2,0.0005,0.0001,0.6282722513089005,0.5714285714285714,0.4050632911392405,0.4740740740740741,0.6518518518518519,0.7857142857142857,0.7125506072874493,0.6116402116402117,0.5953887884267631,0.5933123406807617,0.618587772514474,0.6282722513089005,0.6139137165866293,0.6463325045207956
p11,3,16,16,0.2,0.0005,0.0001,0.5863874345549738,0.0,0.0,0.0,0.5863874345549738,1.0,0.7392739273927392,0.2931937172774869,0.5,0.3696369636963696,0.3438502234039637,0.5863874345549738,0.4335009417172083,0.619490280289331
p11,4,16,16,0.2,0.0005,0.0001,0.6509186351706037,0.65,0.33121019108280253,0.4388185654008439,0.6511627906976745,0.875,0.7466666666666667,0.6505813953488373,0.6031050955414012,0.5927426160337553,0.650683635475798,0.6509186351706037,0.6198106249377056,0.6755004549590538
p11,5,16,16,0.2,0.0005,0.0001,0.5879265091863517,0.5,0.006369426751592357,0.012578616352201259,0.5883905013192612,0.9955357142857143,0.7396351575456053,0.5441952506596306,0.5009525705186534,0.37610688694890326,0.5519671188858648,0.5879265091863517,0.44003443059714226,0.6217584167424932
p11,1,16,16,0.3,0.001,0.0,0.5732984293193717,0.3076923076923077,0.02531645569620253,0.04678362573099415,0.5826558265582655,0.9598214285714286,0.7251264755480608,0.4451740671252866,0.4925689421338156,0.38595505063952745,0.46892746011632486,0.5732984293193717,0.44455534918393375,0.6089229204339963
p11,2,16,16,0.3,0.001,0.0,0.6308900523560209,0.5726495726495726,0.4240506329113924,0.48727272727272725,0.6566037735849056,0.7767857142857143,0.7116564417177914,0.6146266731172392,0.6004181735985533,0.5994645844952593,0.6218792611561553,0.6308900523560209,0.6188485179420843,0.6513053797468356
p11,3,16,16,0.3,0.001,0.0,0.5890052356020943,0.5087719298245614,0.18354430379746836,0.26976744186046514,0.6030769230769231,0.875,0.7140255009107468,0.5559244264507422,0.5292721518987342,0.491896471385606,0.5640711928835379,0.5890052356020943,0.5302747853873319,0.6239545660036167
p11,4,16,16,0.3,0.001,0.0,0.6456692913385826,0.6774193548387096,0.267515923566879,0.3835616438356164,0.6394984326018809,0.9107142857142857,0.7513812154696132,0.6584588937202953,0.5891151046405824,0.5674714296526149,0.6551246394028838,0.6456692913385826,0.5998125205968114,0.6729128753412194
p11,5,16,16,0.3,0.001,0.0,0.5931758530183727,0.5555555555555556,0.06369426751592357,0.11428571428571428,0.5950413223140496,0.9642857142857143,0.7359454855195912,0.5752984389348026,0.513989990900819,0.42511559990265274,0.5787702845684235,0.5931758530183727,0.47977597348883355,0.629578025477707
p11,1,16,16,0.3,0.001,0.0001,0.5759162303664922,0.3333333333333333,0.02531645569620253,0.047058823529411764,0.5837837837837838,0.9642857142857143,0.7272727272727273,0.45855855855855854,0.49480108499095843,0.38716577540106956,0.48019433045611054,0.5759162303664922,0.44592770949407845,0.6087251356238699
p11,2,16,16,0.3,0.001,0.0001,0.6204188481675392,0.5565217391304348,0.4050632911392405,0.46886446886446886,0.6479400749063671,0.7723214285714286,0.7046843177189409,0.6022309070184009,0.5886923598553345,0.5867743932917049,0.6101283025173688,0.6204188481675392,0.6071462650513844,0.6462759945750453
