,precision,recall,f1-score,support
disengaged,0.375,0.42857142857142855,0.4,7.0
engaged,0.75,0.7058823529411765,0.7272727272727273,17.0
accuracy,0.625,0.625,0.625,0.625
macro avg,0.5625,0.5672268907563025,0.5636363636363637,24.0
weighted avg,0.640625,0.625,0.6318181818181818,24.0
