Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1,AUROC
16,16,0.2,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5553394463057663
16,16,0.2,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5639787221536472
16,16,0.2,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5289026038911421
16,16,0.2,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5871457121025099
16,16,0.3,0.001,0.0,0.7782632030914555,0.7794069939411287,0.9981132075471699,0.8753035296974794,0.5367054605301829
16,16,0.3,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5504202668547582
16,16,0.3,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5482172456356904
16,16,0.3,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5745353553165227
16,16,0.4,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.549433962264151
16,16,0.4,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5413037089284666
16,16,0.4,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5552359960030564
16,16,0.4,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5381108564039264
16,16,0.5,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5330341503556104
16,16,0.5,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5314618233115852
16,16,0.5,0.0005,0.0,0.7782524688707599,0.780223880597015,0.9962264150943396,0.8750848552868755,0.5306718391818022
16,16,0.5,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5664262622700289
16,32,0.2,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5539446305766178
16,32,0.2,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5591647563627815
16,32,0.2,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5501210838770352
16,32,0.2,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5591365426438605
16,32,0.3,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.573224592958326
16,32,0.3,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5673567272086052
16,32,0.3,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5784805736789513
16,32,0.3,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5474795744430729
16,32,0.4,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5486351613472051
16,32,0.4,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5477287956268736
16,32,0.4,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.539590901075648
16,32,0.4,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5465449950038206
16,32,0.5,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5679098336566155
16,32,0.5,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5557990948098512
16,32,0.5,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.575474049256451
16,32,0.5,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5451919120672427
16,64,0.2,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5479486275201317
16,64,0.2,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5549967671780403
16,64,0.2,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5515876094751073
16,64,0.2,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5256180567801094
16,64,0.3,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5585899018397695
16,64,0.3,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5388673367424911
16,64,0.3,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5320825251278434
16,64,0.3,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5475859636748368
16,64,0.4,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.528089108328925
16,64,0.4,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.550346205842591
16,64,0.4,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5557420795861988
16,64,0.4,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5350614236172337
16,64,0.5,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5615405866102392
16,64,0.5,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5633051196144125
16,64,0.5,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5461746899429848
16,64,0.5,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.525504614118615
32,16,0.2,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5435155469346971
32,16,0.2,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5580203373890554
32,16,0.2,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5650855228354787
32,16,0.2,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5451766296361605
32,16,0.3,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5613924645859049
32,16,0.3,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5155375301240228
32,16,0.3,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.545638629283489
32,16,0.3,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5397842826074178
32,16,0.4,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5732375242461647
32,16,0.4,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5396773055898432
32,16,0.4,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5461547052254159
32,16,0.4,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5639422794333745
32,16,0.5,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5414506553811791
32,16,0.5,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5314259683771233
32,16,0.5,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.549496855345912
32,16,0.5,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5443637218597542
32,32,0.2,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5538588138482337
32,32,0.2,0.001,0.0001,0.7811936453413482,0.7808823529411765,1.0,0.8769581335237902,0.5480150473167578
32,32,0.2,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5604355492858403
32,32,0.2,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5592446952330571
32,32,0.3,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5283824134485393
32,32,0.3,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.548808558161406
32,32,0.3,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5702245341797448
32,32,0.3,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5244501263739494
32,32,0.4,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5516557926291659
32,32,0.4,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5555786751307824
32,32,0.4,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5668847352024922
32,32,0.4,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5309939458061482
32,32,0.5,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5488267795215422
32,32,0.5,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5540216305178394
32,32,0.5,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5605172515135485
32,32,0.5,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5479797801681068
32,64,0.2,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5487333215776171
32,64,0.2,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5564444836301652
32,64,0.2,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5625427614177394
32,64,0.2,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5489490389701993
32,64,0.3,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5376517956856521
32,64,0.3,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5506894727561277
32,64,0.3,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5192011990830541
32,64,0.3,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5351942632104861
32,64,0.4,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5387427261505907
32,64,0.4,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5514829836007759
32,64,0.4,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5552906600834656
32,64,0.4,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5644307294421912
32,64,0.5,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5658337741726914
32,64,0.5,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5463492623288074
32,64,0.5,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5305372362311174
32,64,0.5,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5587903368012695
64,16,0.2,0.001,0.0,0.7811936453413482,0.7808823529411765,1.0,0.8769581335237902,0.5486310468465291
64,16,0.2,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.542630929289367
64,16,0.2,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5511038617527773
64,16,0.2,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5625280667724681
64,16,0.3,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.550640686533827
64,16,0.3,0.001,0.0001,0.7811936453413482,0.7808823529411765,1.0,0.8769581335237902,0.5457867513078234
64,16,0.3,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5591189090695351
64,16,0.3,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5536254628813261
64,16,0.4,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5630888144360194
64,16,0.4,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5750208663962851
64,16,0.4,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5564339034855699
64,16,0.4,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5356780109328161
64,16,0.5,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5682566272850174
64,16,0.5,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5621242579204138
64,16,0.5,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5649215305942514
64,16,0.5,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5619655557514841
64,32,0.2,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5482636807147475
64,32,0.2,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5488532298830306
64,32,0.2,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5388649855992476
64,32,0.2,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5603138776229942
64,32,0.3,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5481743372714984
64,32,0.3,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5592147181567036
64,32,0.3,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5478710397930994
64,32,0.3,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5550955151942633
64,32,0.4,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5375442308822664
64,32,0.4,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5504484805736789
64,32,0.4,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5502927173338035
64,32,0.4,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5416810674190324
64,32,0.5,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5477711162052549
64,32,0.5,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5447716452124846
64,32,0.5,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5696126491506495
64,32,0.5,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5493599012519839
64,64,0.2,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5273767119261741
64,64,0.2,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5407253276905897
64,64,0.2,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5526479750778815
64,64,0.2,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5306042438135543
64,64,0.3,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5275959560336214
64,64,0.3,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5542749662023159
64,64,0.3,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5946964086286958
64,64,0.3,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5380702991829778
64,64,0.4,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5672162463998119
64,64,0.4,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5327302650914008
64,64,0.4,0.0005,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5449838358902016
64,64,0.4,0.0005,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5577141009816022
64,64,0.5,0.001,0.0,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.5566684300240992
64,64,0.5,0.001,0.0001,0.7797337913267496,0.7797337913267496,1.0,0.8762362823465656,0.55284723446776
