Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1
16,16,0.2,0.001,0.0,0.5879725085910652,0.603687666231804,0.7596785464709993,0.6605217877621362
16,16,0.2,0.001,0.0001,0.5570446735395189,0.5773209147357262,0.7449336128581411,0.6454115993411903
16,16,0.2,0.0005,0.0,0.5589991408934709,0.6673507144902168,0.7028651292802237,0.5654219298622802
16,16,0.2,0.0005,0.0001,0.5570446735395189,0.5704166666666667,0.8089447938504544,0.6630609968777733
16,16,0.3,0.001,0.0,0.5381443298969073,0.5261560825561624,0.6993011879804333,0.5665489779038166
16,16,0.3,0.001,0.0001,0.554725085910653,0.4684889161744209,0.6503843466107617,0.5429907327229457
16,16,0.3,0.0005,0.0,0.5963273195876289,0.6018756514793037,0.7824598183088749,0.678451738814681
16,16,0.3,0.0005,0.0001,0.5444372852233677,0.5593283310646883,0.6582110412299091,0.57645863023572
16,16,0.4,0.001,0.0,0.5776417525773196,0.5772206492009863,0.8803633822501746,0.694323484867029
16,16,0.4,0.001,0.0001,0.5921821305841924,0.593721395974917,0.8162124388539483,0.6867396166789789
16,16,0.4,0.0005,0.0,0.5880154639175258,0.5939214308101779,0.7787561146051712,0.6725740409461339
16,16,0.4,0.0005,0.0001,0.5713058419243986,0.5818571428571429,0.7972746331236898,0.670714238471725
16,16,0.5,0.001,0.0,0.5756443298969073,0.5823952611862675,0.8425576519916141,0.6851418463815502
16,16,0.5,0.001,0.0001,0.5693943298969073,0.5738474658869397,0.8692522711390636,0.686015722071286
16,16,0.5,0.0005,0.0,0.6004725085910654,0.60889877731983,0.7789657582110412,0.6790889682624972
16,16,0.5,0.0005,0.0001,0.559020618556701,0.5675722889811913,0.8805031446540881,0.6846888231552611
16,32,0.2,0.001,0.0,0.5859965635738832,0.5932150261302851,0.7751222921034241,0.6686159384225341
16,32,0.2,0.001,0.0001,0.559106529209622,0.6408517703632359,0.4881900768693222,0.4972860094451003
16,32,0.2,0.0005,0.0,0.5714561855670104,0.5753035265029268,0.8506638714185882,0.679550204731098
16,32,0.2,0.0005,0.0001,0.5715635738831615,0.5785207810963691,0.8278825995807129,0.6767207858338643
16,32,0.3,0.001,0.0,0.5672465635738831,0.5782162325691736,0.8015373864430468,0.6677586754878906
16,32,0.3,0.001,0.0001,0.5362113402061855,0.5764445309346711,0.6771488469601677,0.5630442747514115
16,32,0.3,0.0005,0.0,0.5588058419243986,0.5927554502758544,0.6433263452131376,0.5691837169650469
16,32,0.3,0.0005,0.0001,0.5817654639175258,0.5920183719750559,0.7751921733053808,0.665906662397218
16,32,0.4,0.001,0.0,0.5653780068728522,0.5807636223674131,0.7636617749825297,0.65717595582797
16,32,0.4,0.001,0.0001,0.5591280068728522,0.5743058031734712,0.7709993011879804,0.6567092891313776
16,32,0.4,0.0005,0.0,0.556958762886598,0.569007159652321,0.8053808525506639,0.6608254759770726
16,32,0.4,0.0005,0.0001,0.5590635738831615,0.5709979318262203,0.816701607267645,0.6662825793101342
16,32,0.5,0.001,0.0,0.5755798969072164,0.5785714285714285,0.8463312368972746,0.686053438752338
16,32,0.5,0.001,0.0001,0.5838273195876289,0.5899760436903565,0.820335429769392,0.6812529699742511
16,32,0.5,0.0005,0.0,0.5673754295532646,0.5802709831421404,0.7751222921034242,0.6586348006940239
16,32,0.5,0.0005,0.0001,0.588036941580756,0.6075695141052039,0.7849755415793152,0.6637524094055595
16,64,0.2,0.001,0.0,0.5651202749140893,0.5919117591845772,0.7146051712089448,0.6138082915374686
16,64,0.2,0.001,0.0001,0.5568298969072165,0.5776869914202608,0.6990915443745632,0.606725617059698
16,64,0.2,0.0005,0.0,0.5755584192439863,0.5800369859695541,0.8389937106918239,0.6823017738787025
16,64,0.2,0.0005,0.0001,0.5776632302405498,0.5808812533390523,0.8464011180992312,0.6844764090761458
16,64,0.3,0.001,0.0,0.5879510309278351,0.5898646229654932,0.8503144654088051,0.6921157571676745
16,64,0.3,0.001,0.0001,0.5858462199312715,0.589421123959614,0.8389238294898671,0.688181355996749
16,64,0.3,0.0005,0.0,0.5817439862542955,0.6113224594506709,0.6840670859538783,0.6205787199529756
16,64,0.3,0.0005,0.0001,0.6006658075601374,0.6286401326699834,0.7069881201956674,0.6607378926492227
16,64,0.4,0.001,0.0,0.569544673539519,0.5783985336415409,0.8088749126484975,0.6711651766068394
16,64,0.4,0.001,0.0001,0.5776202749140894,0.5788409204186951,0.8648497554157931,0.692658359287026
16,64,0.4,0.0005,0.0,0.5631443298969072,0.5732723546758635,0.835569531795947,0.6734345892359201
16,64,0.4,0.0005,0.0001,0.5755584192439862,0.5802436587529872,0.827393431167016,0.6810886012903266
16,64,0.5,0.001,0.0,0.534106529209622,0.5404134366925064,0.7176799440950385,0.5940776792044894
16,64,0.5,0.001,0.0001,0.5652061855670103,0.5713608826391479,0.8429070580013978,0.6780610931128024
16,64,0.5,0.0005,0.0,0.5651847079037801,0.5724804957258576,0.8352201257861636,0.6764328965377073
16,64,0.5,0.0005,0.0001,0.5818513745704468,0.586485977801366,0.8315863032844165,0.6829136864884586
32,16,0.2,0.001,0.0,0.562951030927835,0.5777874097007223,0.7145352900069881,0.6155076273653349
32,16,0.2,0.001,0.0001,0.5568298969072165,0.6124232447287288,0.6166317260656883,0.5451244278886133
32,16,0.2,0.0005,0.0,0.5549183848797251,0.5727775088723109,0.7113906359189378,0.6245300224216435
32,16,0.2,0.0005,0.0001,0.5733891752577319,0.5847369098220856,0.7860936408106219,0.6668627516073525
32,16,0.3,0.001,0.0,0.5777061855670103,0.5809464387002674,0.8389937106918239,0.6830517990400148
32,16,0.3,0.001,0.0001,0.556786941580756,0.5958311717914858,0.7107617051013277,0.6089529724631315
32,16,0.3,0.0005,0.0,0.5466065292096219,0.5670371317960197,0.7561844863731656,0.6451353691989231
32,16,0.3,0.0005,0.0001,0.5756228522336768,0.5820423226401422,0.8503144654088051,0.6860766334797881
32,16,0.4,0.001,0.0,0.6045317869415807,0.6007306900749525,0.853948287910552,0.7022221155619098
32,16,0.4,0.001,0.0001,0.5673969072164948,0.5754237704277994,0.8392732354996506,0.6774380939717995
32,16,0.4,0.0005,0.0,0.5568943298969071,0.5790952091536083,0.73340321453529,0.6447955955343149
32,16,0.4,0.0005,0.0001,0.5942439862542955,0.5985745039789657,0.7900768693221523,0.6783733752194498
32,16,0.5,0.001,0.0,0.58393470790378,0.5894874075695994,0.786722571628232,0.6696578342141319
32,16,0.5,0.001,0.0001,0.5631443298969072,0.6251499430529869,0.635359888190077,0.5583278829180468
32,16,0.5,0.0005,0.0,0.5734536082474226,0.5947621014766887,0.7369671558350803,0.6519452547108272
32,16,0.5,0.0005,0.0001,0.5589347079037801,0.5839507658838425,0.5862334032145353,0.5395658643870391
32,32,0.2,0.001,0.0,0.5384235395189003,0.5769015491550703,0.6129280223619846,0.571446601311367
32,32,0.2,0.001,0.0001,0.5485824742268041,0.5645037048167688,0.785883997204752,0.6554329496816942
