Participant,Best Hidden1,Best Hidden2,Best Dropout,Best LearningRate,Best WeightDecay,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std,AUROC Mean,AUROC Std
p11,16,32,0.5,0.001,0.0,0.6324926153147012,0.0806099632939887,0.6318787878787878,0.08191589025925511,0.7249382716049382,0.1417245504274855,0.6622741674513803,0.030641308932017504,0.6764534193181438,0.05468979666898019
p12,16,32,0.2,0.0005,0.0001,0.5857367044463819,0.03150687601830289,0.5760164719774197,0.042972347372543525,0.7248480598410472,0.18564288667799111,0.6286673968797807,0.04640975895497435,0.627652330818672,0.02639066881785285
p17,32,64,0.5,0.001,0.0001,0.6364114552893045,0.08706479582838317,0.6275628030387084,0.09175198639928364,0.7188505747126437,0.09661875068133012,0.6651833135549877,0.06660100325900792,0.6482124455013871,0.10266508157687557
p18,16,64,0.3,0.0005,0.0,0.6593346544166218,0.04318352725310548,0.6774780777528729,0.056106589397363724,0.6116971916971916,0.0713393095142578,0.6396612319829318,0.04558040893301797,0.6879649094866487,0.051455571428368194
p5,64,32,0.4,0.001,0.0,0.7177062374245472,0.05073056707721703,0.7297815566597401,0.05103478416790452,0.7207207207207207,0.0943186188284878,0.7223952024918987,0.05691373704992227,0.7299080172609586,0.060056616194442365
p7,64,16,0.4,0.0005,0.0001,0.7348245614035087,0.030447194201334304,0.7278976888226186,0.03568549947422336,0.7541666666666667,0.022821773229381916,0.7405239180279107,0.025887676437618596,0.7745678191489362,0.04574866484703451
p9,128,16,0.3,0.0005,0.0001,0.6571950171821306,0.07106755601669372,0.6572524565381708,0.07948903818814555,0.6525709219858156,0.08358664532866443,0.6536993141795789,0.07345022229718975,0.659195848108747,0.06451466715669145
