,precision,recall,f1-score,support
disengaged,0.3333333333333333,0.8,0.47058823529411764,5.0
engaged,0.75,0.2727272727272727,0.4,11.0
accuracy,0.4375,0.4375,0.4375,0.4375
macro avg,0.5416666666666666,0.5363636363636364,0.43529411764705883,16.0
weighted avg,0.6197916666666666,0.4375,0.4220588235294118,16.0
