,precision,recall,f1-score,support
disengaged,0.46153846153846156,0.5,0.48,12.0
engaged,0.5,0.46153846153846156,0.48,13.0
accuracy,0.48,0.48,0.48,0.48
macro avg,0.4807692307692308,0.4807692307692308,0.48,25.0
weighted avg,0.4815384615384615,0.48,0.48,25.0
