,precision,recall,f1-score,support
disengaged,0.2,0.13333333333333333,0.16,15.0
engaged,0.4583333333333333,0.5789473684210527,0.5116279069767442,19.0
accuracy,0.38235294117647056,0.38235294117647056,0.38235294117647056,0.38235294117647056
macro avg,0.32916666666666666,0.356140350877193,0.3358139534883721,34.0
weighted avg,0.34436274509803916,0.38235294117647056,0.3564979480164159,34.0
