speaker,speech_start,speech_end
SPEAKER_00,1.71846875,2.44409375
SPEAKER_00,3.3553437500000003,4.1822187500000005
SPEAKER_00,7.759718750000001,9.227843750000002
SPEAKER_01,9.227843750000002,9.51471875
SPEAKER_00,9.51471875,9.970343750000001
SPEAKER_01,9.970343750000001,10.30784375
SPEAKER_00,10.965968750000002,11.084093750000001
SPEAKER_01,11.084093750000001,11.961593750000002
SPEAKER_00,11.961593750000002,11.978468750000001
SPEAKER_01,11.978468750000001,12.130343750000002
SPEAKER_01,12.332843750000002,14.05409375
SPEAKER_01,14.47596875,18.96471875
SPEAKER_01,19.42034375,25.25909375
SPEAKER_01,25.731593750000002,28.11096875
SPEAKER_00,26.035343750000003,26.54159375
SPEAKER_00,28.65096875,29.00534375
SPEAKER_00,29.66346875,30.11909375
SPEAKER_01,30.11909375,30.55784375
SPEAKER_00,30.55784375,30.70971875
SPEAKER_01,31.33409375,34.135343750000004
SPEAKER_01,34.38846875,36.71721875
SPEAKER_01,37.172843750000006,40.32846875
SPEAKER_00,37.54409375,38.033468750000004
SPEAKER_02,38.033468750000004,38.21909375
SPEAKER_01,41.32409375,41.627843750000004
SPEAKER_02,41.627843750000004,43.14659375
SPEAKER_02,43.46721875,47.34846875
SPEAKER_02,48.259718750000005,49.37346875
SPEAKER_02,49.81221875,50.74034375
SPEAKER_00,50.031593750000006,50.487218750000004
SPEAKER_02,51.212843750000005,52.900343750000005
SPEAKER_02,53.59221875,54.570968750000006
SPEAKER_02,55.229093750000004,61.91159375
SPEAKER_02,62.41784375,66.77159375000001
SPEAKER_02,68.32409375,70.60221875
SPEAKER_00,71.02409375,72.32346875
SPEAKER_02,74.60159375,77.04846875
SPEAKER_02,78.17909375,79.36034375
SPEAKER_02,80.71034375,82.14471875000001
SPEAKER_01,83.69721875,84.87846875000001
SPEAKER_01,85.14846875,89.11409375000001
SPEAKER_01,89.68784375,94.58159375000001
SPEAKER_02,93.85596875,95.50971875
SPEAKER_01,94.95284375,99.52596875
SPEAKER_02,95.98221875,96.84284375
SPEAKER_00,97.38284375,97.41659375
SPEAKER_02,97.41659375,97.78784375000001
SPEAKER_00,97.78784375000001,97.93971875000001
SPEAKER_02,97.93971875000001,98.00721875
SPEAKER_00,98.00721875,98.46284375
SPEAKER_01,100.03221875000001,100.48784375000001
SPEAKER_01,101.06159375,102.02346875
SPEAKER_01,102.36096875000001,103.55909375
SPEAKER_01,105.55034375000001,105.58409375000001
SPEAKER_00,105.58409375000001,105.82034375
SPEAKER_00,106.30971875,106.52909375
SPEAKER_00,109.33034375000001,109.38096875000001
SPEAKER_02,109.38096875000001,109.83659375
SPEAKER_00,109.83659375,109.92096875
SPEAKER_00,111.30471875,111.33846875
SPEAKER_02,111.33846875,112.23284375
SPEAKER_02,113.27909375,114.76409375
SPEAKER_02,116.01284375,119.79284375
SPEAKER_02,120.78846875,122.52659375
SPEAKER_02,123.84284375000001,125.68221875
SPEAKER_02,125.83409375000001,126.45846875000001
SPEAKER_02,126.76221875,128.34846875
SPEAKER_00,128.78721875,129.10784375
SPEAKER_02,129.10784375,129.19221875
SPEAKER_02,130.27221875,131.48721875
SPEAKER_02,131.87534375,132.06096875
SPEAKER_02,132.80346875,134.25471875
SPEAKER_02,135.26721875,135.77346875
SPEAKER_00,137.52846875,138.03471875
SPEAKER_00,138.20346875,140.38034375
SPEAKER_00,140.63346875000002,141.02159375000002
SPEAKER_00,141.98346875000001,142.64159375
SPEAKER_00,142.99596875,144.93659375000001
SPEAKER_00,145.83096875,146.86034375
SPEAKER_00,148.63221875000002,150.47159375
SPEAKER_00,152.05784375000002,153.88034375
SPEAKER_00,155.02784375000002,156.63096875000002
SPEAKER_00,156.91784375,156.95159375
SPEAKER_02,156.95159375,158.72346875000002
SPEAKER_01,159.19596875000002,160.73159375
SPEAKER_01,161.00159375,162.03096875
SPEAKER_01,162.40221875,165.55784375000002
SPEAKER_01,166.03034375000001,166.58721875
SPEAKER_01,166.89096875,167.98784375000002
SPEAKER_00,168.79784375,171.68346875
SPEAKER_01,169.13534375,169.67534375000002
SPEAKER_01,170.02971875,170.26596875
SPEAKER_01,170.35034375,170.72159375
SPEAKER_00,172.15596875,172.45971875
SPEAKER_00,172.93221875,175.96971875
SPEAKER_02,175.39596875,175.69971875000002
SPEAKER_02,175.96971875,176.81346875
SPEAKER_00,176.81346875,179.96909375
SPEAKER_02,177.75846875000002,178.02846875
SPEAKER_02,179.96909375,185.75721875000002
SPEAKER_00,181.30221875,181.53846875000002
SPEAKER_02,188.20409375,188.86221875
SPEAKER_02,189.13221875000002,189.38534375
SPEAKER_02,190.21221875,192.59159375000002
SPEAKER_02,193.55346875,193.84034375000002
SPEAKER_02,194.26221875000002,196.86096875
SPEAKER_02,197.04659375,197.82284375
SPEAKER_00,198.97034375,201.11346875
SPEAKER_02,199.20659375000002,199.24034375000002
SPEAKER_02,199.39221875,199.52721875
SPEAKER_00,203.67846875,205.19721875000002
SPEAKER_00,207.17159375,209.31471875000003
SPEAKER_00,210.88409375,211.05284375000002
SPEAKER_02,211.05284375000002,211.35659375
SPEAKER_00,211.35659375,211.55909375000002
SPEAKER_00,212.21721875,213.68534375000002
SPEAKER_02,213.68534375000002,213.71909375
SPEAKER_02,217.41471875000002,218.12346875
SPEAKER_01,217.44846875000002,218.08971875
SPEAKER_01,218.12346875,218.54534375
SPEAKER_02,218.54534375,218.98409375000003
SPEAKER_01,218.98409375000003,219.00096875000003
SPEAKER_02,219.00096875000003,219.01784375000003
SPEAKER_01,219.01784375000003,219.22034375
SPEAKER_01,220.36784375000002,221.59971875000002
SPEAKER_01,222.66284375,225.76784375000003
SPEAKER_01,226.13909375,227.79284375
SPEAKER_01,228.21471875,231.96096875
SPEAKER_01,232.39971875,235.52159375000002
SPEAKER_02,236.83784375000002,238.91346875000002
SPEAKER_02,239.58846875,239.89221875
SPEAKER_02,240.01034375,242.33909375000002
SPEAKER_02,242.54159375,244.00971875000002
SPEAKER_01,244.00971875000002,246.13596875000002
SPEAKER_02,244.21221875,244.70159375000003
SPEAKER_01,246.65909375,248.39721875
SPEAKER_02,249.00471875000002,251.41784375
SPEAKER_02,252.70034375000003,254.10096875000002
SPEAKER_01,254.40471875000003,256.00784375
SPEAKER_01,256.41284375000004,257.34096875
SPEAKER_01,257.61096875000004,260.07471875000005
SPEAKER_01,260.66534375000003,263.92221875
SPEAKER_01,264.51284375,267.56721875
SPEAKER_02,268.78221875,271.39784375
SPEAKER_02,271.73534375,273.05159375
SPEAKER_02,273.52409375,275.24534375
SPEAKER_02,275.56596875,277.03409375
SPEAKER_00,277.03409375,277.10159375
SPEAKER_02,277.10159375,277.16909375
SPEAKER_00,277.16909375,277.18596875000003
SPEAKER_00,277.67534375,278.68784375
SPEAKER_00,278.78909375,279.68346875000003
SPEAKER_00,280.12221875,281.10096875
SPEAKER_00,281.57346875,283.59846875
SPEAKER_01,283.21034375,283.41284375000004
SPEAKER_00,285.06659375000004,285.58971875000003
SPEAKER_00,285.96096875,286.29846875000004
SPEAKER_00,290.14596875,291.20909375
SPEAKER_00,291.71534375000005,292.32284375
SPEAKER_00,293.95971875000004,294.92159375
SPEAKER_00,296.27159375,296.40659375
SPEAKER_02,296.40659375,296.47409375
SPEAKER_00,296.47409375,297.19971875000005
SPEAKER_00,298.81971875,298.83659375
SPEAKER_02,298.83659375,299.93346875000003
SPEAKER_02,301.38471875000005,302.80221875
SPEAKER_01,303.17346875000004,304.77659375
SPEAKER_01,306.39659375,308.35409375
SPEAKER_01,308.86034375,311.18909375000004
SPEAKER_01,311.30721875,313.55159375
SPEAKER_01,314.00721875,315.93096875000003
SPEAKER_01,316.15034375000005,318.12471875
SPEAKER_01,318.54659375,321.85409375
SPEAKER_00,318.59721875,318.96846875
SPEAKER_00,322.03971875,322.98471875
SPEAKER_00,323.27159375,324.04784375
SPEAKER_00,324.46971875,325.97159375
SPEAKER_00,327.35534375000003,328.03034375000004
SPEAKER_02,331.11846875000003,332.56971875000005
SPEAKER_02,333.39659375,333.88596875
SPEAKER_02,334.74659375000005,335.55659375000005
SPEAKER_02,336.38346875,337.98659375
SPEAKER_02,338.88096875,339.18471875
SPEAKER_00,339.18471875,339.20159375000003
SPEAKER_00,341.86784375,342.57659375000003
SPEAKER_00,343.82534375,346.37346875000003
SPEAKER_00,353.61284375,354.16971875
SPEAKER_00,354.86159375,356.29596875000004
SPEAKER_01,355.72221875,355.87409375000004
SPEAKER_01,361.98284375000003,362.01659375
SPEAKER_01,364.76721875000004,366.42096875000004
SPEAKER_01,366.72471875,367.56846875
SPEAKER_01,368.39534375000005,370.99409375000005
SPEAKER_01,371.44971875000005,372.79971875
SPEAKER_01,373.15409375,375.16221875
SPEAKER_01,375.60096875000005,378.73971875
SPEAKER_02,375.63471875000005,376.73159375
SPEAKER_02,379.39784375000005,382.09784375000004
SPEAKER_01,382.97534375000004,385.03409375
SPEAKER_01,385.62471875,387.54846875000004
SPEAKER_01,388.03784375000004,389.53971875
SPEAKER_02,390.01221875000005,391.12596875
SPEAKER_02,391.26096875,394.26471875000004
SPEAKER_00,392.56034375,392.59409375
SPEAKER_00,394.26471875000004,394.36596875000004
SPEAKER_02,394.36596875000004,394.38284375
SPEAKER_00,394.38284375,394.51784375
SPEAKER_02,394.51784375,395.90159375
SPEAKER_02,396.86346875000004,398.28096875
SPEAKER_02,398.29784375,401.21721875000003
SPEAKER_00,401.30159375000005,401.82471875000005
SPEAKER_00,415.29096875000005,416.08409375
SPEAKER_00,420.38721875000005,423.03659375
SPEAKER_02,424.50471875000005,424.58909375
SPEAKER_00,424.58909375,424.62284375
SPEAKER_02,424.62284375,426.04034375000003
SPEAKER_00,426.22596875000005,426.68159375000005
SPEAKER_00,427.08659375,428.04846875000004
SPEAKER_00,428.84159375,429.12846875
SPEAKER_02,432.84096875,434.84909375
SPEAKER_02,435.23721875,435.38909375000003
SPEAKER_01,435.38909375000003,435.49034375
SPEAKER_02,435.49034375,435.54096875000005
SPEAKER_01,435.54096875000005,435.57471875000005
SPEAKER_02,435.57471875000005,435.64221875000004
SPEAKER_01,435.64221875000004,435.74346875000003
SPEAKER_02,435.74346875000003,435.81096875000003
SPEAKER_01,435.81096875000003,435.82784375000006
SPEAKER_01,435.99659375000005,437.59971875
SPEAKER_01,439.28721875,441.59909375
SPEAKER_01,441.98721875,443.30346875000004
SPEAKER_01,443.52284375000005,445.24409375000005
SPEAKER_01,445.75034375,448.85534375000003
SPEAKER_02,450.84659375,452.06159375000004
SPEAKER_02,452.44971875000005,454.08659375
SPEAKER_01,454.79534375000003,457.05659375000005
SPEAKER_01,457.74846875000003,458.13659375000003
SPEAKER_01,458.37284375,460.71846875000006
SPEAKER_02,462.65909375,462.74346875000003
SPEAKER_02,463.35096875000005,463.84034375000005
SPEAKER_02,464.56596875,466.84409375
SPEAKER_02,467.19846875,468.22784375000003
SPEAKER_02,468.76784375000005,470.48909375000005
SPEAKER_02,471.04596875000004,472.63221875000005
SPEAKER_01,474.04971875,475.21409375
SPEAKER_01,475.51784375000005,477.50909375000003
SPEAKER_01,477.82971875000004,478.63971875000004
SPEAKER_01,478.70721875000004,479.60159375
SPEAKER_01,480.10784375000003,482.43659375000004
SPEAKER_01,483.04409375000006,485.47409375
SPEAKER_01,485.64284375000005,488.22471875
SPEAKER_02,490.97534375000004,492.91596875000005
SPEAKER_01,492.76409375000003,494.35034375000004
SPEAKER_02,495.05909375000005,495.53159375
SPEAKER_01,495.53159375,495.54846875000004
SPEAKER_01,495.85221875,504.35721875
SPEAKER_01,504.84659375,507.93471875000006
SPEAKER_01,510.07784375000006,515.7309687500001
SPEAKER_01,516.3047187500001,516.33846875
SPEAKER_02,516.33846875,517.4184687500001
SPEAKER_02,518.19471875,524.11784375
SPEAKER_00,535.9640937500001,536.60534375
SPEAKER_00,537.2297187500001,538.73159375
SPEAKER_00,538.9172187500001,540.95909375
SPEAKER_00,541.3640937499999,541.8872187500001
SPEAKER_02,541.8872187500001,548.3840937500001
SPEAKER_02,549.3628437500001,550.25721875
SPEAKER_00,549.3797187499999,549.7509687500001
SPEAKER_00,550.56096875,550.8647187500001
SPEAKER_00,554.5434687500001,554.77971875
SPEAKER_00,555.75846875,560.7703437499999
SPEAKER_00,562.49159375,564.1284687500001
SPEAKER_00,564.61784375,564.6684687500001
SPEAKER_00,571.4015937500001,575.0634687500001
SPEAKER_00,575.26596875,576.02534375
SPEAKER_01,578.26971875,579.3328437499999
SPEAKER_01,579.82221875,581.6953437500001
SPEAKER_01,582.0834687500001,583.8047187500001
SPEAKER_01,584.3615937500001,589.8797187499999
SPEAKER_01,590.47034375,592.30971875
SPEAKER_01,592.84971875,595.24596875
SPEAKER_01,595.65096875,597.92909375
SPEAKER_01,598.9922187500001,599.0090937500001
SPEAKER_00,599.0090937500001,600.5447187500001
SPEAKER_01,600.5447187500001,600.5615937499999
SPEAKER_00,600.5615937499999,600.57846875
SPEAKER_01,606.34971875,607.63221875
SPEAKER_01,607.75034375,608.8134687500001
SPEAKER_01,609.5222187500001,611.46284375
SPEAKER_01,611.98596875,615.90096875
SPEAKER_00,614.36534375,615.37784375
SPEAKER_01,616.4072187500001,619.4953437500001
SPEAKER_01,619.8328437499999,619.84971875
SPEAKER_02,619.84971875,621.95909375
SPEAKER_02,623.08971875,625.19909375
SPEAKER_01,623.10659375,623.5790937500001
SPEAKER_01,625.23284375,627.34221875
SPEAKER_02,628.84409375,629.97471875
SPEAKER_00,629.97471875,630.9365937499999
SPEAKER_00,632.40471875,632.8603437500001
SPEAKER_00,633.8728437500001,636.03284375
SPEAKER_00,637.18034375,637.5347187500001
SPEAKER_02,638.6484687500001,638.6653437500001
SPEAKER_01,638.6653437500001,639.00284375
SPEAKER_02,639.67784375,640.7747187500001
SPEAKER_01,640.7747187500001,641.7703437499999
SPEAKER_01,641.9897187500001,642.63096875
SPEAKER_01,643.05284375,644.8247187500001
SPEAKER_01,645.3984687500001,647.45721875
SPEAKER_00,647.9465937500001,648.45284375
SPEAKER_01,647.96346875,649.0772187499999
SPEAKER_01,649.3640937499999,652.1315937500001
SPEAKER_01,652.4522187499999,654.86534375
SPEAKER_01,655.47284375,657.02534375
SPEAKER_00,657.02534375,658.6284687500001
SPEAKER_00,659.35409375,661.48034375
SPEAKER_00,661.6997187500001,662.89784375
SPEAKER_02,663.8428437500002,665.7834687500001
SPEAKER_00,667.23471875,667.67346875
SPEAKER_00,668.12909375,669.24284375
SPEAKER_00,670.4240937500001,670.89659375
SPEAKER_00,672.5503437500001,673.86659375
SPEAKER_00,673.9172187500001,675.0647187500001
SPEAKER_00,676.1615937500001,677.2078437499999
SPEAKER_00,681.62909375,681.6459687500001
SPEAKER_01,681.6459687500001,682.4053437500002
SPEAKER_01,684.0422187500001,685.93221875
SPEAKER_01,687.19784375,690.0834687500001
SPEAKER_01,690.4209687500002,692.6147187500001
SPEAKER_01,693.01971875,696.09096875
SPEAKER_01,696.5972187500001,696.96846875
SPEAKER_00,696.96846875,700.02284375
SPEAKER_02,700.02284375,707.02596875
SPEAKER_01,707.02596875,710.3840937500001
SPEAKER_01,710.9240937500001,713.38784375
SPEAKER_01,713.82659375,716.8472187500001
SPEAKER_01,717.35346875,717.45471875
SPEAKER_01,719.6147187500001,719.71596875
SPEAKER_02,719.71596875,720.30659375
SPEAKER_01,720.7622187500001,720.96471875
SPEAKER_00,720.96471875,721.0322187500001
SPEAKER_02,721.0322187500001,721.25159375
SPEAKER_00,721.25159375,721.26846875
SPEAKER_02,721.26846875,721.28534375
SPEAKER_00,721.28534375,721.3022187500001
SPEAKER_02,721.6228437500001,726.3984687500001
