speaker,speech_start,speech_end
SPEAKER_02,1.66784375,3.33846875
SPEAKER_02,3.8953437500000003,4.148468750000001
SPEAKER_02,4.53659375,5.81909375
SPEAKER_02,7.25346875,9.68346875
SPEAKER_02,10.274093750000002,11.42159375
SPEAKER_02,11.87721875,12.434093750000002
SPEAKER_02,12.56909375,17.80034375
SPEAKER_02,17.95221875,20.46659375
SPEAKER_02,21.00659375,21.765968750000003
SPEAKER_02,25.76534375,27.92534375
SPEAKER_03,26.676593750000002,27.874718750000003
SPEAKER_02,28.245968750000003,33.76409375
SPEAKER_00,29.309093750000002,29.32596875
SPEAKER_03,29.32596875,29.612843750000003
SPEAKER_00,30.203468750000003,30.22034375
SPEAKER_03,30.22034375,31.82346875
SPEAKER_02,34.27034375,36.00846875
SPEAKER_02,36.95346875,38.47221875
SPEAKER_02,39.518468750000004,41.76284375
SPEAKER_02,42.69096875,43.14659375
SPEAKER_02,43.838468750000004,44.243468750000005
SPEAKER_00,44.243468750000005,44.27721875
SPEAKER_00,46.16721875,47.635343750000004
SPEAKER_02,47.635343750000004,53.49096875
SPEAKER_02,55.549718750000004,57.338468750000004
SPEAKER_02,58.65471875,63.90284375
SPEAKER_02,64.03784375000001,74.53409375000001
SPEAKER_03,67.02471875,67.22721875
SPEAKER_01,73.08284375000001,74.31471875000001
SPEAKER_02,74.80409375,74.92221875
SPEAKER_01,75.74909375,79.61346875000001
SPEAKER_01,80.05221875000001,80.54159375
SPEAKER_01,81.18284375,81.63846875
SPEAKER_01,83.08971875,83.96721875
SPEAKER_02,83.96721875,84.27096875000001
SPEAKER_01,84.27096875000001,84.30471875
SPEAKER_02,88.13534375,89.87346875
SPEAKER_02,90.90284375,91.79721875
SPEAKER_02,96.74159375,100.08284375000001
SPEAKER_02,100.25159375000001,114.73034375
SPEAKER_00,109.19534375,109.53284375000001
SPEAKER_02,115.06784375000001,122.35784375
SPEAKER_00,118.83096875000001,119.11784375
SPEAKER_02,123.15096875,123.50534375000001
SPEAKER_02,124.38284375,125.42909375
SPEAKER_02,126.64409375000001,128.85471875000002
SPEAKER_02,130.74471875,132.26346875000002
SPEAKER_02,132.61784375000002,133.57971875
SPEAKER_02,133.90034375000002,134.38971875000001
SPEAKER_02,134.79471875000002,136.07721875000001
SPEAKER_02,138.92909375000002,139.82346875000002
SPEAKER_02,140.51534375,140.58284375
SPEAKER_02,140.71784375000001,142.23659375
SPEAKER_02,143.01284375,143.33346875
SPEAKER_02,143.48534375,144.48096875000002
SPEAKER_02,145.05471875,147.51846875
SPEAKER_01,145.86471875,150.53909375
SPEAKER_01,151.46721875,156.96846875
SPEAKER_02,156.96846875,158.58846875
SPEAKER_01,158.58846875,158.62221875
SPEAKER_02,158.94284375,166.40159375000002
SPEAKER_02,166.55346875,169.55721875
SPEAKER_02,170.62034375000002,171.41346875000002
SPEAKER_02,171.59909375,179.20971875
SPEAKER_02,179.63159375,186.80346875
SPEAKER_03,183.44534375,184.20471875
SPEAKER_03,184.94721875000002,186.26346875000002
SPEAKER_02,188.99721875,191.46096875
SPEAKER_02,192.01784375000003,198.88596875000002
SPEAKER_00,193.63784375,194.07659375
SPEAKER_00,194.71784375000001,195.54471875000002
SPEAKER_02,199.32471875000002,207.39096875
SPEAKER_02,208.03221875000003,208.94346875000002
SPEAKER_02,209.41596875000002,212.31846875000002
SPEAKER_02,213.43221875,215.01846875
SPEAKER_02,215.35596875000002,215.96346875
SPEAKER_02,216.80721875,217.56659375
SPEAKER_02,218.12346875,219.38909375
SPEAKER_02,220.63784375,221.05971875
SPEAKER_02,221.65034375000002,225.04221875000002
SPEAKER_00,223.40534375000001,223.45596875
SPEAKER_01,223.45596875,224.46846875000003
SPEAKER_02,225.46409375000002,228.09659375
SPEAKER_01,226.00409375,226.27409375000002
SPEAKER_02,228.87284375000002,229.02471875
SPEAKER_01,229.02471875,230.25659375
SPEAKER_02,230.25659375,231.55596875
SPEAKER_02,232.68659375000001,234.69471875000002
SPEAKER_02,236.92221875,238.82909375000003
SPEAKER_02,240.02721875,242.05221875
SPEAKER_02,242.59221875000003,249.54471875000002
SPEAKER_02,250.10159375,255.50159375
SPEAKER_02,256.07534375,259.18034375
SPEAKER_02,259.75409375000004,260.46284375
SPEAKER_02,260.95221875000004,262.99409375
SPEAKER_02,263.41596875,263.98971875
SPEAKER_02,265.57596875,268.34346875
SPEAKER_01,270.80721875,271.76909375
SPEAKER_01,279.58221875000004,281.33721875000003
SPEAKER_02,281.33721875000003,282.56909375000004
SPEAKER_01,282.80534375,284.98221875
SPEAKER_02,283.37909375000004,283.96971875
SPEAKER_01,288.34034375000005,289.60596875000005
SPEAKER_01,290.19659375000003,290.83784375
SPEAKER_01,291.22596875,291.73221875
SPEAKER_01,291.95159375000003,292.91346875
SPEAKER_01,293.63909375000003,294.97221875
SPEAKER_02,294.97221875,295.14096875
SPEAKER_01,295.14096875,295.96784375000004
SPEAKER_02,295.96784375000004,296.54159375
SPEAKER_02,297.01409375000003,297.08159375
SPEAKER_01,297.08159375,298.76909375
SPEAKER_02,300.62534375,301.51971875000004
SPEAKER_01,300.64221875000004,301.46909375
