F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,participant,session,engagement_id,speaker,engagement_start_time,engagement_end_time,speaker_start_time,speaker_end_time,num_segments,speech_duration,label
43.112686,0.018575307,42.462803,43.10224,43.81893,1.3561287,32.5152,24.064959,2.8681831,7.837035,0.7533266,0.45787922,0.39941302,0.7309648,1.1127527,0.7133397,8.062804,2.955213,8.080595,1.3636005,0.31544077,0.73586994,22.426443,0.28320143,-6.981252,-1.2432635,-12.48224,-0.8957617,-22.970951,-0.6188003,0.018156406,1.1009059,0.8725133,0.7262921,10.641506,0.337608,7.868413,1.1271471,26.966532,0.31193,803.05566,0.14589989,1390.7122,0.23844549,-83.23049,-1.1231278,1831.0835,0.08663921,1041.6603,0.20634945,-88.37174,-0.9466941,2919.033,0.048664667,728.9013,0.2442607,-92.147766,-0.87618583,-11.449442,-0.6399237,24.521723,0.2527587,0.01688183,1.3996638,-0.019579945,-0.4259626,0.40459323,0.67256886,22.902205,0.2983069,-7.5287004,-1.2996265,-14.009219,-0.90215135,-29.551409,-0.331379,-5.9092607,18.353827,0.019744359,-0.016778046,0.20750718,4.0816326,3.2608697,0.17999999,0.12027746,0.10666667,0.041096095,-24.041162,11,22-2,0,SPEAKER_01,0.0,15.466667,0.33471875,1.3303437500000002,1,0.995625,engaged
38.79475,0.01346138,38.3333,38.57434,39.293392,0.96009064,168.5215,0.0,-10.227423,14.006985,0.40919206,0.24670893,0.32341307,0.40674055,0.48061162,0.15719855,5.282055,2.6129723,2.6461418,1.1367575,0.19729629,0.5404865,23.265461,0.42344323,12.965933,0.59833026,-6.2297406,-1.1458788,-11.207083,-1.3428926,0.023810707,0.50121313,1.6417017,0.5249409,8.696109,0.24778982,16.58794,0.26061505,33.079502,0.08976789,783.1028,0.17190601,1229.3698,0.07521984,-125.41423,-0.6685754,1868.6732,0.103707366,1226.9205,0.3613781,-123.41895,-0.60551965,2904.4165,0.07711909,755.81354,0.21867438,-123.029495,-0.6134597,-19.260256,-0.3675136,29.691679,0.3462702,0.05332968,0.29956284,-0.027731799,-0.58439124,0.25784418,0.62416357,25.904804,0.38725966,18.560287,0.25149345,-4.741303,-1.1781167,-21.51046,-0.6750097,-12.902986,22.721165,0.039106693,-0.013179949,0.14169183,9.523809,5.882353,0.07,0.04,0.08,0.02,-29.248552,11,22-2,0,SPEAKER_01,0.0,15.466667,2.03909375,2.4778437500000003,1,0.43875,engaged
36.634216,0.045879632,35.549194,36.185146,38.15632,2.6071243,37.539497,35.12296,14.516657,14.739181,0.3740978,0.36489263,0.23782317,0.37040672,0.47643524,0.23861207,2.5436869,0.7474905,2.0258505,1.1804236,0.13431044,0.60427135,27.42673,0.36540133,12.315411,1.0555434,-6.516692,-1.8012339,-12.535287,-1.1514986,0.018582178,1.02114,0.974674,0.58532584,9.259615,0.33368698,10.436382,1.0110674,32.291714,0.2223968,738.5348,0.23409012,1385.4625,0.12802076,-79.43062,-1.0945967,1812.8142,0.15158166,1199.816,0.27041057,-83.14241,-0.92979574,2887.8232,0.09456665,994.1184,0.34678155,-87.42843,-0.8487586,-18.866568,-0.45445096,30.82197,0.23519143,0.051476974,0.30081266,-0.022876281,-0.5026198,0.15540953,0.45609748,31.592436,0.22827452,14.278311,0.9458109,-5.0679283,-2.591818,-18.904648,-0.46983802,-9.263583,19.59103,0.01801871,-0.0026474632,0.089085944,4.0,1.891892,0.3528571,0.21332164,0.15571427,0.13803284,-29.67516,11,22-2,0,SPEAKER_01,0.0,15.466667,3.675968750000001,7.43909375,1,3.763125,engaged
34.458908,0.022500632,33.693848,34.32754,35.321007,1.6271591,69.57499,46.45894,11.022021,12.451195,0.38165507,0.53875107,0.18969977,0.35524794,0.59397274,0.40427297,3.9614837,3.1079068,2.2348511,1.2439317,0.15194073,0.8516449,23.120853,0.44928148,1.8185681,5.5664887,-16.176903,-0.61215526,-6.9073305,-1.6910585,0.02031611,0.38321692,1.7222531,0.59706426,3.5463896,0.72312546,5.2400913,1.2832702,28.391695,0.13773836,788.29877,0.18263298,1392.4398,0.13373207,-126.658165,-0.7383658,1748.1425,0.12409514,1276.7065,0.14734365,-130.81499,-0.65221876,2840.5457,0.0719029,879.54175,0.22403501,-134.75153,-0.5956923,-10.440257,-0.60584915,27.54222,0.12230659,0.05818935,0.2536598,-0.018993108,-0.5956652,0.27933922,0.4244008,29.88337,0.13893482,-0.22702116,-39.832993,-22.235098,-0.41279244,-17.087133,-0.5030744,-7.458739,17.314154,0.028123438,-0.008101294,0.087903805,2.9126215,3.0612247,0.11333333,0.049216073,0.18666665,0.15797326,-31.307028,11,22-2,0,SPEAKER_01,0.0,15.466667,8.04659375,9.09284375,1,1.04625,engaged
35.948277,0.14414445,34.625576,35.665573,40.385036,5.7594604,204.60107,186.94348,79.19164,64.579056,0.45644742,0.48063803,0.25651774,0.4449531,0.5853602,0.3288425,3.6080692,1.5620728,5.176929,2.782126,0.25956407,0.879532,32.10772,0.23438503,9.905431,0.9081348,-11.046145,-1.1270176,-18.029917,-0.7128665,0.0412498,2.023734,1.4109143,0.6265127,8.24449,0.39655247,2.8388708,2.4780214,33.54161,0.22641742,801.23773,0.18935335,1375.8734,0.16548158,-52.10344,-1.4784335,1821.8988,0.1112946,1191.9634,0.3181369,-64.09982,-0.9933001,3003.1423,0.07680471,964.75757,0.35573736,-71.0592,-0.8514567,-19.407583,-0.28537798,31.465523,0.21056204,0.042119857,0.46040407,-0.028981421,-0.36133897,0.3238447,0.7199426,33.727512,0.2033875,11.850903,0.64543945,-9.846574,-1.2621956,-20.409004,-0.6445559,-12.097088,28.984715,0.035260063,-0.009929422,0.09142946,3.960396,3.125,0.24666665,0.052493386,0.074999996,0.015,-24.778988,11,22-2,0,SPEAKER_01,0.0,15.466667,9.26159375,10.29096875,1,1.029375,engaged
36.03411,0.071110725,34.46635,36.328907,37.717552,3.2512016,24.523594,2.2761812,14.673923,5.5704803,0.30309373,0.44614017,0.20011334,0.28224173,0.41289908,0.21278574,2.9955683,2.6569028,1.8152478,0.88240975,0.10978762,0.7812747,26.003666,0.42006204,8.03886,1.2772634,-9.114345,-1.2146493,-3.2103903,-3.5632482,0.033641465,1.6742436,1.3284696,0.6653782,7.8104305,0.44513124,5.292527,1.7107471,30.597126,0.2902749,766.3883,0.21567994,1343.3646,0.1298554,-94.0836,-0.9638234,1802.3315,0.1239703,1070.274,0.25518024,-98.972466,-0.83959913,2922.675,0.09207448,979.9801,0.23443568,-104.43297,-0.75267196,-16.562449,-0.4471328,27.793785,0.27952045,0.051526926,0.34218362,-0.02043816,-0.48764914,0.14827979,0.60145277,31.679632,0.22152178,7.7382154,1.4356586,-10.749054,-1.0978969,-9.378837,-0.95285153,-10.947632,20.621267,0.030579984,-0.0026137705,0.0645065,3.7037036,2.739726,0.20125,0.12820272,0.12666667,0.10509254,-32.34515,11,22-2,0,SPEAKER_01,0.0,15.466667,10.645343750000002,13.63221875,1,2.986875,engaged
38.07837,0.037940904,36.747025,37.7896,39.4961,2.7490768,136.57895,197.1436,24.18756,19.865395,0.3888694,0.5811236,0.17777151,0.3333896,0.5704318,0.39266032,2.4302995,1.4766669,0.8980374,1.9613655,0.13195777,0.8921893,22.779974,0.5109741,3.8134217,2.2814376,-5.433067,-1.8781301,-2.8892577,-3.748283,0.024700332,1.2708142,1.1349174,0.7441299,9.040749,0.2878151,8.514238,1.0124342,28.207243,0.20918015,749.5805,0.19579758,1540.6664,0.36171523,-111.85647,-0.80478334,1686.0006,0.1279915,1220.6119,0.30471107,-108.459366,-0.7933675,2784.0715,0.09360546,885.9862,0.1869051,-113.603,-0.71030164,-12.939909,-0.6532564,23.276255,0.42023504,0.059830565,0.27927324,-0.016060233,-1.0482955,0.20533492,0.6159312,26.074318,0.37926388,3.306642,2.6347368,-9.92659,-1.1447377,-10.111507,-0.8338751,-7.3981175,14.958823,0.029090207,-0.002366858,0.054144423,2.6785715,2.8301888,0.17333333,0.052493386,0.16,0.029439203,-29.147425,11,22-2,0,SPEAKER_01,0.0,15.466667,13.649093750000002,14.77971875,1,1.130625,engaged
34.745754,0.12464531,31.460262,34.014683,34.805325,3.3450623,2.9387157,0.0,74.75166,0.0,0.5285503,0.4226928,0.314766,0.45559123,0.8010242,0.4862582,7.8195925,5.448566,3.5829153,2.976243,0.24398443,0.58188725,23.51067,0.19868629,-2.3632553,-3.3589828,-13.017617,-1.025167,-10.9700165,-1.0122042,0.03092189,0.7635244,1.5198843,0.8849612,4.191499,0.65127516,0.21441786,26.624313,21.49396,0.23848297,763.2914,0.1914997,1355.1694,0.110651225,-108.351135,-0.9171422,1721.9332,0.09374257,1239.9598,0.12678415,-107.34574,-0.84960395,2773.1309,0.06390368,919.6874,0.111150466,-113.16005,-0.7510594,-1.8139493,-4.21648,24.349257,0.23655102,0.047707025,0.2698749,-0.010356513,-1.1704326,0.3398929,0.3502814,25.863293,0.15672056,-8.626207,-0.6199544,-25.551777,-0.32508942,-16.064926,-0.54443914,-10.132654,20.373657,0.008140072,-0.010708668,0.19169915,7.54717,4.166667,0.105,0.085,0.105,0.055,-28.383999,11,22-2,2,SPEAKER_01,16.3,17.033333,16.41659375,16.95659375,1,0.54,engaged
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2915494,0.06160608,0.2744232,0.2865316,0.30801648,0.033593267,0.0,0.0,-0.009358799,0.0,0.076727524,0.2907482,24.081472,0.050004557,7.532988,0.2033047,-4.9056845,-0.4505283,-1.0855924,-2.7643633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.901047,27.800003,-0.023844883,-0.018976042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.768116,11,22-2,3,SPEAKER_01,17.066667,24.933333,17.32784375,17.395343750000002,1,0.0675,disengaged
40.459854,0.10886199,36.543842,39.386677,46.341606,9.797764,226.87807,200.90208,44.1381,27.440353,0.58208895,0.577931,0.31348696,0.4340186,0.78973097,0.476244,8.891464,3.6571164,4.2271905,0.0,0.3186135,0.8031222,28.830145,0.19576785,6.9479036,1.8057561,-5.15157,-2.6441069,-13.423154,-0.7779963,0.02545622,0.41834864,1.2567528,0.47488853,8.614212,0.3961653,9.201466,0.4203761,30.055256,0.24455124,829.48035,0.24621376,1363.7456,0.18207824,-72.93399,-1.1323494,1860.1248,0.15448605,1185.0841,0.1879398,-78.34389,-0.8771349,2874.187,0.08950665,1067.7838,0.43092334,-82.75949,-0.79745644,-17.810755,-0.41933694,30.68609,0.2399085,0.04597342,0.4172848,-0.022621129,-0.27613622,0.38655412,0.7746769,28.990168,0.16104852,5.2727647,2.4936612,-5.9792304,-2.5274594,-13.318337,-0.65191686,-13.579777,20.340109,0.042518817,-0.021260183,0.16633685,1.8867925,6.382979,0.103333324,0.028674418,0.055,0.024999999,-22.012043,11,22-2,3,SPEAKER_01,17.066667,24.933333,18.96471875,19.50471875,1,0.54,disengaged
40.265095,0.04051546,38.79836,40.56375,41.86004,3.0616798,23.782028,13.008908,40.09458,0.0,0.7052062,0.39366072,0.48680186,0.653162,0.9817611,0.49495924,5.132838,3.5553548,6.4830604,1.5419438,0.28778917,0.39171728,24.32335,0.23856339,0.21325994,48.53726,-4.431117,-1.6539168,-26.69421,-0.38609472,0.025591586,1.0257638,1.3196902,0.49633268,5.829729,1.061675,5.444653,1.3550918,21.309656,0.34910488,862.00226,0.14205752,1234.672,0.100982666,-80.73429,-1.1256965,1937.1067,0.09146934,963.1862,0.18375959,-84.36312,-1.0002002,2889.074,0.0424739,909.551,0.42229185,-86.955315,-0.94741654,-11.63484,-0.50950474,20.716387,0.28821212,0.044255376,0.25523302,-0.028738838,-0.3937305,0.28859943,0.44814125,22.743437,0.18864329,-6.15029,-1.2915751,-7.8785853,-0.69271654,-30.8939,-0.32368657,-18.018318,26.8235,0.061524875,-0.033045307,0.32418248,3.3898306,3.773585,0.16,0.01,0.17999999,0.0,-25.75406,11,22-2,3,SPEAKER_02,17.066667,24.933333,18.35721875,18.96471875,1,0.6075,disengaged
35.815506,0.030564627,34.764404,35.837196,37.14389,2.379486,281.8077,0.0,3.4604497,8.285202,0.26579034,0.37249818,0.18144993,0.22768416,0.35720378,0.17575385,2.1520731,1.2943666,1.9027693,0.76134074,0.08262963,0.65171015,26.160398,0.10710806,-2.152535,-2.656149,-2.6439774,-2.7459898,-4.8299103,-1.2851914,0.020226395,0.6619551,1.5986264,0.28077424,5.5770535,0.3475067,7.5327973,1.7845175,19.520338,0.31875983,626.7426,0.33639094,1410.5222,0.11837164,-107.50195,-0.86087,1719.3677,0.13723525,1144.428,0.20395243,-106.83015,-0.81823635,2652.371,0.08659444,1226.4927,0.3053394,-107.24589,-0.81254077,-12.689895,-0.3580381,18.581593,0.2085077,0.03529336,0.49381623,-0.017889205,-0.6098305,0.087493055,0.49728963,26.706459,0.08932884,-0.82593197,-8.243658,1.26825,5.2948265,-5.617539,-0.98775834,-11.406081,19.027996,0.014267603,-0.021533316,0.087678604,4.4117646,3.1746032,0.14999999,0.03,0.13499999,0.074999996,-37.71731,11,22-2,3,SPEAKER_02,17.066667,24.933333,20.44971875,21.14159375,1,0.691875,disengaged
40.86676,0.04623595,38.737434,41.56742,42.385536,3.6481018,118.482666,130.9961,37.14229,62.343407,0.80488086,0.5789867,0.33063233,0.8756616,1.076169,0.7455367,4.555538,3.6461613,7.707739,6.112224,0.35430652,1.1445885,20.048405,0.30449674,-9.240104,-1.164954,-20.830933,-0.5355855,-26.21647,-0.6124735,0.01945822,1.5861182,0.8814044,0.9845075,8.98833,0.6341703,1.0205793,9.462605,26.27616,0.3323674,842.47614,0.17239083,1314.8687,0.21036564,-64.841774,-1.4175344,1815.4833,0.11271181,1113.5367,0.19867115,-69.572845,-1.188805,2872.7925,0.059458204,810.28015,0.27241498,-75.65917,-1.040603,-8.56199,-0.9723176,24.565723,0.20806617,0.04482661,0.3575743,-0.021077512,-0.82794917,0.43567842,1.0295246,20.259773,0.31414393,-12.022582,-0.8111385,-25.288471,-0.37357628,-33.623768,-0.38016915,-7.6206927,18.391815,0.027210815,-0.015584473,0.19745019,2.2727273,2.9411767,0.226,0.1910602,0.094,0.04029888,-22.463026,11,22-2,3,SPEAKER_02,17.066667,24.933333,21.25971875,23.031593750000003,1,1.771875,disengaged
38.332455,0.020794151,37.836132,38.768784,38.82664,0.99050903,11.475025,12.699645,4.4400578,0.0,0.3034666,0.6165762,0.18553093,0.25718355,0.3587939,0.17326298,3.2209883,2.6074429,1.5628539,1.1129134,0.0883076,0.79395515,24.022287,0.34517166,-5.54513,-1.1677108,-12.294321,-0.6851593,-1.1227019,-6.805338,0.029283572,0.77185786,1.6687227,0.5443843,4.7993817,0.6290592,2.6607673,1.2230462,25.4842,0.20448507,823.3921,0.083741926,1322.7844,0.09915321,-138.51607,-0.65351623,1759.2292,0.05152626,1003.4346,0.22392386,-140.50572,-0.6130062,2895.6985,0.04191379,781.8622,0.23070224,-145.03654,-0.5490854,-6.7072306,-0.51799875,21.233524,0.19833295,0.04459536,0.3023852,-0.014694555,-0.45019016,0.14397122,0.6758099,24.848679,0.19099116,-9.867888,-0.7104622,-18.515553,-0.36751455,-6.1233654,-1.0045996,-7.060266,19.791033,0.024369983,0.00073871756,0.06806848,1.9108281,1.9736842,0.14999999,0.07788881,0.33666667,0.22837591,-35.66954,11,22-2,3,SPEAKER_02,17.066667,24.933333,23.35221875,24.933333,1,1.581125,disengaged
37.41455,0.023533998,36.469933,37.71199,38.23096,1.7610283,51.295063,47.56664,8.671074,13.635748,0.27579933,0.4315668,0.17570457,0.22300372,0.38979337,0.2140888,2.310195,1.6695415,1.6119455,0.751774,0.08581302,0.70871216,25.330845,0.24567868,3.408714,1.6809714,-8.154389,-0.8972114,-6.253255,-2.6417608,0.018346589,0.90181786,1.3636831,0.6048615,8.350789,0.32951412,6.2917075,1.3100123,32.736134,0.18344675,762.396,0.18796225,1402.3525,0.12923995,-104.624855,-0.8884868,1749.2783,0.06360602,1058.8165,0.13306022,-109.31813,-0.779274,2898.1355,0.050991796,823.4748,0.35439402,-114.09495,-0.7077232,-17.82043,-0.27391905,29.535063,0.1872267,0.05442133,0.39976412,-0.022491695,-0.65484583,0.11853597,0.56728274,28.23495,0.16692078,3.9470956,1.4943274,-7.49587,-1.0536319,-14.898058,-1.2346197,-10.260306,21.897348,0.02034923,-0.009005375,0.057495277,5.0632915,3.267974,0.146,0.152,0.14,0.038987175,-34.444977,11,22-2,4,SPEAKER_02,24.966667,46.1,24.966667,26.558468750000003,1,1.5918125,engaged
36.69236,0.023148922,35.702354,36.72544,37.44527,1.7429161,2.5166888,8.457598,28.543434,17.646828,0.19242194,0.17334849,0.15970367,0.19874097,0.2176252,0.05792153,1.6254259,1.2115015,0.6243758,0.57118076,0.04478466,0.4845868,25.097244,0.13749884,-0.73323345,-5.7566895,-3.7940774,-2.4495232,-4.0430884,-1.5191091,0.03213732,0.4477715,1.1058933,0.4778522,5.9251814,0.23954521,13.455405,0.31997287,29.079803,0.2359111,708.4549,0.17431636,1576.6189,0.10646852,-128.4684,-0.6523574,1649.3103,0.06458114,1024.9095,0.117636435,-125.52244,-0.66349596,2763.7793,0.065405585,868.33136,0.33226183,-130.01488,-0.6015269,-12.936621,-0.16310592,24.423664,0.13332316,0.042537086,0.21067625,-0.011708495,-0.5768005,0.041095067,0.32291323,25.263767,0.084155425,2.2553203,1.4225922,1.8145176,4.1917133,-4.021338,-1.439817,-9.552214,20.81065,0.031858373,-0.0145221725,0.050389968,6.410257,4.109589,0.089999996,0.037416574,0.0975,0.068328254,-43.657974,11,22-2,4,SPEAKER_00,24.966667,46.1,27.48659375,28.27971875,1,0.793125,engaged
