F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,participant,session,engagement_id,speaker,engagement_start_time,engagement_end_time,speaker_start_time,speaker_end_time,num_segments,speech_duration,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129253,0.3642176,0.40089366,0.684844,0.8099624,0.40906873,0.07472604,0.0,0.0,0.0,0.3396199,0.42267844,29.094576,0.0860704,4.176217,0.99459326,-9.377666,-0.8811166,-6.54569,-1.143837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.884338,30.766743,-0.023797406,-0.015159492,0.29101828,0.0,0.0,0.0,0.0,0.03,0.0,-26.995846,11,16-2,0,SPEAKER_01,0.0,7.133333,0.03096875,0.13221875,1,0.10125,disengaged
33.458893,0.20067643,30.864529,34.811466,39.38747,8.522942,50.347263,14.431802,262.0884,206.9903,0.62563473,0.49356043,0.41556743,0.5232551,0.7602017,0.34463426,4.793197,2.0546257,3.150702,1.0333755,0.300797,0.5327201,29.533527,0.18245333,8.9573145,1.0275259,-4.6301446,-1.5410441,-7.549823,-1.0879308,0.048026912,1.5456681,1.248427,0.3495076,5.145406,0.5834721,2.9847457,3.9992557,30.354002,0.35991463,708.09576,0.345791,1394.4977,0.13033304,-164.19102,-0.42547548,1750.2854,0.19418266,1105.7626,0.16328645,-156.18616,-0.46242177,2933.7148,0.09835487,927.4654,0.213051,-158.96425,-0.42508495,-13.277871,-0.6342184,29.937458,0.25464967,0.014958859,0.7950389,-0.022952497,-0.600032,0.34154058,0.37295276,33.219715,0.13121018,8.5337515,1.1730008,-7.386115,-1.3765256,-11.230765,-0.89045274,-12.748206,25.587736,0.011810323,-0.017843982,0.2968535,2.631579,3.4013608,0.061999995,0.03487119,0.175,0.15074813,-25.814405,11,16-2,0,SPEAKER_01,0.0,7.133333,0.63846875,2.17409375,1,1.535625,disengaged
38.945415,0.021302762,38.682114,39.194786,39.509647,0.8275337,24.093346,14.885371,17.662458,7.290525,0.66163427,0.3555662,0.49049482,0.6276286,0.75866055,0.26816574,5.69247,4.6219254,-0.07993971,3.141461,0.3068973,0.43563873,26.661825,0.34178883,12.273347,0.4562792,-6.9600887,-1.1928568,-8.184395,-1.1464918,0.02895819,0.45292446,1.5872028,0.29604864,6.375631,0.49700218,4.3593016,2.2879908,31.26346,0.22868332,803.25867,0.19199874,1294.042,0.1506266,-171.25046,-0.38913062,1874.7639,0.115335114,1021.18,0.26460037,-170.21043,-0.3671273,3020.221,0.0684434,844.9912,0.17576389,-171.92044,-0.3430399,-18.216667,-0.14854243,29.254435,0.15538554,0.010706277,1.0762873,-0.030994432,-0.24869606,0.3574009,0.476566,32.971,0.07774636,11.245644,0.38032842,-2.5744328,-2.8796675,-11.241001,-0.76483107,-12.42451,25.120602,0.013221451,-0.022086283,0.28255704,3.8674035,1.7241379,0.09333333,0.06847546,0.3475,0.2182172,-26.367472,11,16-2,0,SPEAKER_01,0.0,7.133333,2.4778437500000003,4.30034375,1,1.8225,disengaged
38.596622,0.018045316,37.692337,38.942677,39.220615,1.5282784,12.757786,4.681363,5.8458056,0.0,0.7627069,0.4615415,0.46106452,0.6456425,1.0656495,0.604585,5.6578045,3.7888937,2.6719866,0.95084906,0.3619279,0.44989032,28.752645,0.22473943,4.1435657,2.1193035,0.12686108,55.033077,-8.419838,-0.9106024,0.016842624,0.58234787,1.4129168,0.45890278,6.3921413,0.4175539,6.928192,1.2810415,25.65478,0.3425866,689.7159,0.18377937,1450.985,0.13181776,-140.64606,-0.62501127,1742.6595,0.1147531,1175.2004,0.311753,-136.96141,-0.6109086,2757.3877,0.060205672,1029.3589,0.14489903,-138.58441,-0.59146833,-14.418496,-0.22396582,23.015825,0.34271434,0.026430301,0.41112554,-0.03390482,-0.22050683,0.46305573,0.36245227,29.995996,0.15415218,2.5976517,2.3200119,-2.570848,-2.949102,-13.993066,-0.38210773,-12.5535755,24.147022,0.014995294,-0.016401466,0.3211619,3.5714285,2.222222,0.14666666,0.13888444,0.21,0.10839742,-24.607027,11,16-2,0,SPEAKER_01,0.0,7.133333,4.620968749999999,6.03846875,1,1.4175,disengaged
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41757923,0.08820275,0.38791543,0.41438583,0.45300305,0.06508762,3.9960058,0.0,-1.9572579,2.4012003,0.18133281,0.36775088,33.487316,0.05012908,8.553731,0.28929472,3.9030387,0.4968744,-6.724031,-0.17848082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.750927,31.402143,0.0028286832,-0.015518791,0.17140394,14.285714,0.0,0.0,0.0,0.0,0.0,-31.615396,11,16-2,0,SPEAKER_01,0.0,7.133333,6.08909375,6.17346875,1,0.084375,disengaged
42.21009,0.11209291,37.933666,40.899414,48.198948,10.265282,1.0389965,0.0,151.37749,0.0,0.67547375,0.2884228,0.5380382,0.6369402,0.8218174,0.2837792,6.9618454,5.6770434,5.3221736,2.4781818,0.36755258,0.45345134,28.454912,0.15414867,3.427899,1.965987,6.63872,1.0837308,-14.497534,-0.43963957,0.045578763,0.58202416,1.9675766,0.52250457,8.021656,0.14982419,19.430569,0.5150436,19.874079,0.5448615,479.5816,0.33636335,1394.9385,0.08193346,-186.09402,-0.25208703,1668.6016,0.08612256,1109.499,0.15474631,-166.15639,-0.37661695,2714.225,0.024349,961.79974,0.15824173,-166.07416,-0.37534848,-15.851237,-0.19686699,24.530891,0.2074449,0.014751295,0.99969816,-0.035609655,-0.0858329,0.4117295,0.3270642,26.353,0.124352805,3.5266588,2.2399957,6.4204698,1.6171376,-14.997173,-0.40659368,-14.580162,22.317463,0.015914563,-0.031649258,0.3734939,5.7971015,4.6875,0.03,0.008164966,0.12,0.0441588,-25.197994,11,16-2,0,SPEAKER_01,0.0,7.133333,6.342218750000001,7.050968750000001,1,0.70875,disengaged
36.464516,0.2235843,33.59508,39.87602,40.443314,6.8482323,126.35298,0.0,-103.49341,0.0,0.8718,0.1648997,0.7558296,0.90111256,1.0085602,0.2527306,3.887003,0.99085927,2.255629,1.7981112,0.44651031,0.33053836,28.402945,0.19699468,2.527253,4.184922,0.7377111,13.640754,-9.497411,-0.56578135,0.101354815,1.5656134,1.2107778,0.58418435,7.565182,0.4666601,3.5950353,3.024934,25.787796,0.29939783,785.86316,0.23884194,1378.1194,0.057186816,-132.89238,-0.6225095,1849.8141,0.115151726,1329.4391,0.3073068,-126.26473,-0.6074325,2797.7498,0.11094865,939.2395,0.24355744,-128.12057,-0.5856144,-19.713394,-0.49251986,31.039478,0.31352618,0.013390267,1.0217496,-0.026343875,-0.33407438,0.39589646,0.29312795,29.185112,0.20155066,10.263314,1.1355041,5.5828986,2.0982063,-9.425463,-0.44223958,-10.4808035,20.557516,0.008739937,-0.024673149,0.5037575,6.25,5.172414,0.07333333,0.06847546,0.09666667,0.06798693,-20.429731,11,16-2,1,SPEAKER_01,7.166667,23.2,8.265968750000003,8.92409375,1,0.658125,engaged
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4461954,0.065578096,0.4138806,0.454091,0.46943778,0.05555719,0.60112923,0.43906078,1.4947137,0.28533888,0.21427484,0.24968529,29.30751,0.041338973,15.382963,0.15832122,3.8059676,0.34763992,-12.758586,-0.16917585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.441372,26.171162,-0.00033858579,-0.027280947,0.23768556,14.285714,0.0,0.0,0.0,0.08,0.0,-29.791351,11,16-2,1,SPEAKER_01,7.166667,23.2,10.29096875,10.442843750000002,1,0.151875,engaged
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4103111,0.14586926,0.36466935,0.37512058,0.47647554,0.111806184,0.55534446,0.0,2.4024124,0.0,0.1811199,0.38207135,30.162025,0.052717026,17.619421,0.14751327,4.6395755,0.6396253,-8.144074,-0.33860433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.597986,30.176813,-0.0007982695,-0.019137973,0.14962113,10.000001,0.0,0.0,0.0,0.04,0.0,-29.139183,11,16-2,1,SPEAKER_01,7.166667,23.2,10.61159375,10.72971875,1,0.118125,engaged
37.412777,0.09483212,35.570053,37.746067,40.259647,4.6895943,142.5513,113.264725,52.730103,35.73341,0.61094844,0.3831063,0.432979,0.53017384,0.751812,0.318833,4.539457,3.3659587,3.6202288,1.6332604,0.3113472,0.59999317,29.546022,0.16266897,10.662837,0.7390738,-5.7394924,-1.2976446,-10.860406,-0.9305693,0.0289382,2.0876448,1.3487866,0.37212494,5.1964116,0.531789,5.8298097,1.7292349,32.400787,0.17561524,696.2155,0.21195883,1369.9474,0.12623365,-146.95995,-0.5602307,1717.8071,0.13578846,1090.0668,0.24275577,-146.08109,-0.5315584,2902.721,0.08432929,871.0213,0.40313366,-149.85464,-0.4816062,-15.503213,-0.30865845,28.736359,0.15571506,0.017280597,0.5519194,-0.032483675,-0.35992464,0.37809724,0.6177474,32.061745,0.12676498,9.025961,0.7472153,-8.1968355,-1.1137705,-18.659561,-0.56991905,-14.49057,26.37892,0.007031303,-0.023744168,0.2869045,3.250478,3.4749036,0.07666666,0.03929942,0.20176469,0.18404716,-25.556242,11,16-2,1,SPEAKER_01,7.166667,23.2,11.961593750000002,17.20971875,1,5.248125,engaged
