Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
p11,0.5954430379746836,0.011708540022976244,0.6066611982302151,0.012246137205175539,0.8510144927536232,0.08805704553424992,0.7063690871266662,0.024325582546147216
p12,0.5860964912280702,0.04778578717393449,0.5910769811043035,0.0215788085655425,0.847099930118798,0.1338287963808886,0.6937714730423543,0.06071145436014082
p17,0.5959064327485379,0.04445983113157476,0.6006128082443871,0.04362191436446768,0.78,0.19235384061671346,0.6655059137098118,0.06432732262901843
p18,0.6807017543859649,0.027460483934207924,0.6993998332470819,0.02311718129898794,0.9218461538461538,0.06133041756211346,0.7941956586381207,0.021066134156027462
p5,0.7061594202898551,0.025792164891615076,0.7119565217391305,0.016152676177651253,0.9882352941176471,0.026306682088232825,0.827560975609756,0.017831587050179717
p7,0.5666666666666667,0.054294067861863714,0.5973475355054303,0.038407294726251456,0.8589743589743589,0.1009488188975873,0.7032378023511963,0.05210529013144765
p9,0.6098039215686274,0.039324467860108035,0.6078496503496503,0.028645092891542923,0.8755555555555556,0.08937367800973424,0.715438127090301,0.031934682389676894
