,precision,recall,f1-score,support
disengaged,0.1111111111111111,0.05555555555555555,0.07407407407407407,18.0
engaged,0.6046511627906976,0.7647058823529411,0.6753246753246753,34.0
accuracy,0.5192307692307693,0.5192307692307693,0.5192307692307693,0.5192307692307693
macro avg,0.3578811369509044,0.41013071895424835,0.3746993746993747,52.0
weighted avg,0.43381037567084074,0.5192307692307693,0.4671994671994672,52.0
