train_loss,val_loss
0.7103237708409628,0.70158451795578
0.688676098982493,0.6962640285491943
0.7006188233693441,0.6921973824501038
0.6770935654640198,0.6871451139450073
0.6711655656496683,0.6814610362052917
0.6612536907196045,0.6745016574859619
0.6125312050183614,0.6675234436988831
0.6136336326599121,0.6633418798446655
0.6235742568969727,0.6612682342529297
0.585292915503184,0.6604939699172974
0.5783766309420267,0.6611409187316895
0.5894973675409952,0.6596706509590149
0.571800430615743,0.6553131341934204
0.5352589090665182,0.646664023399353
0.5396450559298197,0.639388382434845
0.5670600334803263,0.6286411285400391
0.4581252336502075,0.6190880537033081
0.4288871188958486,0.6153399348258972
0.41981229186058044,0.6182778477668762
0.4381619691848755,0.62416672706604
0.4884759287039439,0.6308249831199646
0.3855582575003306,0.6343871355056763
0.3855271339416504,0.6522296667098999
0.323081910610199,0.6770524382591248
0.33978620171546936,0.6909080743789673
0.29423758884270984,0.7059689164161682
0.2739650309085846,0.7135559320449829
0.280292014280955,0.7178103923797607
