Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1
16,16,0.2,0.001,0.0,0.55268470790378,0.5687080961416825,0.710691823899371,0.6259510825700951
16,16,0.2,0.001,0.0001,0.565270618556701,0.5848376797933249,0.7185883997204752,0.6428833432014708
16,16,0.2,0.0005,0.0,0.594201030927835,0.6059152376550183,0.7523410202655485,0.6702090371484783
16,16,0.2,0.0005,0.0001,0.5566795532646048,0.680266840322193,0.5676450034940601,0.5246100533057054
16,16,0.3,0.001,0.0,0.5795532646048109,0.6053829237728467,0.6951083158630329,0.6408026406027435
16,16,0.3,0.001,0.0001,0.5693084192439863,0.5816008496830415,0.8125786163522012,0.6721493806612576
16,16,0.3,0.0005,0.0,0.5857388316151202,0.5070541743105659,0.596995108315863,0.5481511162954531
16,16,0.3,0.0005,0.0001,0.5340420962199313,0.457713800757279,0.5940600978336829,0.5161525416743097
16,16,0.4,0.001,0.0,0.5819802405498281,0.6116800185765703,0.6695317959468902,0.6377884203442012
16,16,0.4,0.001,0.0001,0.5549183848797251,0.5637120544507521,0.8241788958770091,0.6649868924619785
16,16,0.4,0.0005,0.0,0.5610180412371133,0.6037882526122014,0.6387141858839972,0.5988698965602218
16,16,0.4,0.0005,0.0001,0.5962199312714777,0.6142752280750813,0.7255765199161426,0.6646154678374511
16,16,0.5,0.001,0.0,0.5629939862542955,0.5852651992687906,0.6650593990216631,0.596462504667367
16,16,0.5,0.001,0.0001,0.5446520618556702,0.5649610391036322,0.7671558350803633,0.6467514374008131
16,16,0.5,0.0005,0.0,0.5590635738831615,0.5737960265517333,0.7897973445143256,0.661199351444567
16,16,0.5,0.0005,0.0001,0.5612328178694158,0.48041191440466413,0.6161425576519916,0.5390505692929072
16,32,0.2,0.001,0.0,0.54643470790378,0.5684559531099641,0.6427672955974844,0.5692481433566885
16,32,0.2,0.001,0.0001,0.5485609965635739,0.6219885218680983,0.5746331236897275,0.534185869154766
16,32,0.2,0.0005,0.0,0.5609750859106529,0.5855555555555556,0.6993011879804333,0.624368944722927
16,32,0.2,0.0005,0.0001,0.5381872852233677,0.560463323596235,0.6163522012578617,0.5645311606671359
16,32,0.3,0.001,0.0,0.5818943298969071,0.5920916663433851,0.7937805730258561,0.6737641114314451
16,32,0.3,0.001,0.0001,0.5673969072164948,0.5875112071886265,0.7524807826694618,0.6534346018832944
16,32,0.3,0.0005,0.0,0.5857603092783504,0.5988923753983995,0.7933612858141161,0.679286835378298
