Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1
16,16,0.2,0.001,0.0,0.5453333333333333,0.7540909090909091,0.4153846153846154,0.4403002070393375
16,16,0.2,0.001,0.0001,0.43100000000000005,0.39082125603864737,0.4615384615384615,0.41048581048581045
16,16,0.2,0.0005,0.0,0.4803333333333333,0.6007113371664455,0.6461538461538462,0.5168570671511847
16,16,0.2,0.0005,0.0001,0.46299999999999997,0.3956006841455758,0.46153846153846156,0.4214743589743589
16,16,0.3,0.001,0.0,0.43900000000000006,0.47137681159420286,0.6153846153846154,0.4975610498937071
16,16,0.3,0.001,0.0001,0.4966666666666667,0.5041666666666667,0.7384615384615385,0.5788092758072474
16,16,0.3,0.0005,0.0,0.5376666666666667,0.5503282182438193,0.8,0.6461234633648426
16,16,0.3,0.0005,0.0001,0.5043333333333333,0.6166666666666666,0.6461538461538463,0.5025401341190815
16,16,0.4,0.001,0.0,0.538,0.5720245937637242,0.6461538461538462,0.5751725751725751
16,16,0.4,0.001,0.0001,0.4886666666666667,0.4859046345811052,0.5846153846153845,0.5053284072249589
16,16,0.4,0.0005,0.0,0.497,0.5311904761904762,0.6615384615384615,0.5667590279354985
16,16,0.4,0.0005,0.0001,0.46266666666666667,0.30434782608695654,0.4,0.34074074074074073
16,16,0.5,0.001,0.0,0.49766666666666676,0.40865800865800866,0.5076923076923077,0.42000000000000004
16,16,0.5,0.001,0.0001,0.4966666666666667,0.7101190476190476,0.41538461538461535,0.39899702658323344
16,16,0.5,0.0005,0.0,0.47133333333333327,0.30357142857142855,0.43076923076923085,0.3451441211032004
16,16,0.5,0.0005,0.0001,0.513,0.43828808446455503,0.5384615384615385,0.4705293922685227
16,32,0.2,0.001,0.0,0.4623333333333334,0.40815916110033756,0.5384615384615384,0.46103829124701984
16,32,0.2,0.001,0.0001,0.5466666666666666,0.5326839826839826,0.5846153846153846,0.5371802054154995
16,32,0.2,0.0005,0.0,0.5376666666666666,0.6098484848484849,0.5384615384615385,0.48096482864558504
16,32,0.2,0.0005,0.0001,0.5546666666666666,0.5594469870327993,0.8615384615384615,0.6736754611754612
16,32,0.3,0.001,0.0,0.4966666666666667,0.4896464646464646,0.5846153846153846,0.5101529016140022
16,32,0.3,0.001,0.0001,0.537,0.5581818181818182,0.6923076923076923,0.6030742609424238
16,32,0.3,0.0005,0.0,0.4963333333333333,0.4222319347319347,0.5230769230769231,0.4569861638827156
16,32,0.3,0.0005,0.0001,0.5293333333333333,0.4420929241261722,0.676923076923077,0.5308853681267475
16,32,0.4,0.001,0.0,0.45500000000000007,0.4994658119658119,0.5846153846153845,0.5371401679521813
16,32,0.4,0.001,0.0001,0.46299999999999997,0.49191816954974843,0.6153846153846154,0.5347713097713098
16,32,0.4,0.0005,0.0,0.5463333333333333,0.6406452882156206,0.6307692307692307,0.5567521367521368
16,32,0.4,0.0005,0.0001,0.5126666666666666,0.5226190476190476,0.43076923076923074,0.39934891413152285
16,32,0.5,0.001,0.0,0.5373333333333334,0.6106442577030812,0.5384615384615385,0.48258380771663506
16,32,0.5,0.001,0.0001,0.563,0.6452485380116959,0.676923076923077,0.610191061964274
16,32,0.5,0.0005,0.0,0.472,0.40249024094763763,0.4769230769230769,0.3908333333333333
16,32,0.5,0.0005,0.0001,0.5303333333333333,0.551923076923077,0.6923076923076923,0.5975222684900104
16,64,0.2,0.001,0.0,0.5216666666666667,0.5404244306418219,0.6307692307692309,0.5285405405405406
16,64,0.2,0.001,0.0001,0.43833333333333335,0.42435701553348615,0.4769230769230769,0.43047619047619046
16,64,0.2,0.0005,0.0,0.5213333333333333,0.5402287581699345,0.6615384615384615,0.5831537687377508
16,64,0.2,0.0005,0.0001,0.4883333333333333,0.5239718614718615,0.4153846153846154,0.44181938958281436
16,64,0.3,0.001,0.0,0.422,0.4534065934065934,0.5230769230769231,0.4782223554602071
16,64,0.3,0.001,0.0001,0.4806666666666667,0.5049561403508772,0.6461538461538462,0.5580211177402501
16,64,0.3,0.0005,0.0,0.5213333333333334,0.5301486918878224,0.8153846153846155,0.6392102647510617
16,64,0.3,0.0005,0.0001,0.5136666666666666,0.5245390883626178,0.8461538461538464,0.6458830411771588
16,64,0.4,0.001,0.0,0.49766666666666665,0.5122549019607843,0.6153846153846154,0.5364135564135564
16,64,0.4,0.001,0.0001,0.53,0.6450757575757575,0.6615384615384615,0.5503927572893089
16,64,0.4,0.0005,0.0,0.5043333333333333,0.524090909090909,0.8,0.6293102654392977
16,64,0.4,0.0005,0.0001,0.5456666666666667,0.5980779848171152,0.7076923076923076,0.5948483242600889
16,64,0.5,0.001,0.0,0.4793333333333333,0.5067546793404917,0.676923076923077,0.573882678624058
16,64,0.5,0.001,0.0001,0.5216666666666667,0.5634803921568627,0.676923076923077,0.5950561398837261
16,64,0.5,0.0005,0.0,0.5549999999999999,0.627475845410628,0.7384615384615384,0.6273637374860958
16,64,0.5,0.0005,0.0001,0.48133333333333334,0.41078947368421054,0.6,0.48403132395067877
32,16,0.2,0.001,0.0,0.4643333333333334,0.4904589371980676,0.6461538461538462,0.5213935268963732
32,16,0.2,0.001,0.0001,0.5386666666666666,0.5708771929824561,0.723076923076923,0.608136646793634
32,16,0.2,0.0005,0.0,0.528,0.4729437229437229,0.6307692307692309,0.5179831932773109
32,16,0.2,0.0005,0.0001,0.522,0.5413768115942028,0.7230769230769231,0.6036185253576558
32,16,0.3,0.001,0.0,0.43866666666666665,0.38,0.36923076923076925,0.36315789473684207
32,16,0.3,0.001,0.0001,0.5043333333333333,0.40249554367201423,0.5076923076923077,0.43435485264886353
32,16,0.3,0.0005,0.0,0.5043333333333333,0.5249183006535947,0.6,0.5539022407987926
32,16,0.3,0.0005,0.0001,0.514,0.6534657722738217,0.5230769230769231,0.49693610986714437
