,precision,recall,f1-score,support
disengaged,0.48,0.375,0.42105263157894735,32.0
engaged,0.574468085106383,0.675,0.6206896551724138,40.0
accuracy,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666
macro avg,0.5272340425531915,0.525,0.5208711433756805,72.0
weighted avg,0.532482269503546,0.5416666666666666,0.5319620891308732,72.0
