,precision,recall,f1-score,support
disengaged,0.4634146341463415,0.4523809523809524,0.4578313253012048,42.0
engaged,0.5818181818181818,0.5925925925925926,0.5871559633027523,54.0
accuracy,0.53125,0.53125,0.53125,0.53125
macro avg,0.5226164079822616,0.5224867724867724,0.5224936443019785,96.0
weighted avg,0.5300166297117517,0.53125,0.5305764341770752,96.0
