,precision,recall,f1-score,support
disengaged,0.4,0.5,0.4444444444444444,8.0
engaged,0.42857142857142855,0.3333333333333333,0.375,9.0
accuracy,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529
macro avg,0.41428571428571426,0.41666666666666663,0.4097222222222222,17.0
weighted avg,0.41512605042016804,0.4117647058823529,0.4076797385620915,17.0
