,precision,recall,f1-score,support
disengaged,0.2,0.09090909090909091,0.125,11.0
engaged,0.6296296296296297,0.8095238095238095,0.7083333333333334,21.0
accuracy,0.5625,0.5625,0.5625,0.5625
macro avg,0.41481481481481486,0.45021645021645024,0.4166666666666667,32.0
weighted avg,0.4819444444444445,0.5625,0.5078125,32.0
