Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1,AUROC
16,16,0.2,0.001,0.0,0.8194879672299027,0.8221822447857583,0.9956407822289728,0.900625712181131,0.7320321888694721
16,16,0.2,0.001,0.0001,0.8187711213517664,0.8215928043488961,0.9956521739130434,0.9002744211429018,0.7100386224586663
16,16,0.2,0.0005,0.0,0.8259267793138761,0.8261649601761804,0.9982608695652175,0.9040747489963354,0.7284022124665321
16,16,0.2,0.0005,0.0001,0.8209165386584741,0.8238453747907768,0.9947712170115816,0.9012606396381664,0.7324596808003626
16,16,0.3,0.001,0.0,0.8223476702508961,0.8231590388571872,0.9982608695652175,0.9022861047694481,0.7209207340274253
16,16,0.3,0.001,0.0001,0.8223451100870456,0.8260013258429977,0.9930282893487755,0.9018244931129511,0.7429879775111108
16,16,0.3,0.0005,0.0,0.8216282642089094,0.826416026417386,0.99129675337004,0.901298590047578,0.7368686639569441
16,16,0.3,0.0005,0.0001,0.8252124935995904,0.8260386096437031,0.9973913043478261,0.9036403279204551,0.7342748921858472
16,16,0.4,0.001,0.0,0.8273502304147465,0.8290408271935131,0.9956521739130434,0.9046028755187987,0.7122083461522069
16,16,0.4,0.001,0.0001,0.8230645161290322,0.8256714633400897,0.9947826086956522,0.9023337138621124,0.7238170038321006
16,16,0.4,0.0005,0.0,0.8201996927803379,0.8227829446539123,0.9956369850009494,0.9009796453078776,0.7352049867678228
16,16,0.4,0.0005,0.0001,0.8216333845366103,0.8235241408391314,0.9965217391304348,0.9017711250507153,0.734127525640976
16,16,0.5,0.001,0.0,0.8216333845366103,0.8216333845366103,1.0,0.9020836006385601,0.7313671493279293
16,16,0.5,0.001,0.0001,0.8223425499231951,0.824099055066797,0.9965103474463642,0.9021277011248342,0.738180206367719
16,16,0.5,0.0005,0.0,0.8237788018433181,0.8234083700781311,1.0,0.9031496062992126,0.7259914856848377
16,16,0.5,0.0005,0.0001,0.8230670762928828,0.8237667742638732,0.9982608695652175,0.9026459811335465,0.7333269847297187
16,32,0.2,0.001,0.0,0.8209165386584741,0.8233754043280266,0.9956445794569964,0.9013390636296339,0.7390393129342112
16,32,0.2,0.001,0.0001,0.8180414746543778,0.8311888134402217,0.977334345927473,0.8981645016203347,0.7137390986620582
16,32,0.2,0.0005,0.0,0.8244930875576036,0.8264241512205561,0.9956521739130434,0.9031347877922447,0.7202325228705494
16,32,0.2,0.0005,0.0001,0.8252124935995904,0.8270364461356632,0.9956521739130434,0.9034828430150217,0.7187758860521615
16,32,0.3,0.001,0.0,0.8216333845366103,0.8244733451750272,0.9947788114676286,0.9016252262386782,0.7331380966588268
16,32,0.3,0.001,0.0001,0.8216333845366103,0.8249579667644185,0.9939130434782608,0.9015389412957043,0.7160628906204594
