,precision,recall,f1-score,support
disengaged,0.6176470588235294,0.6363636363636364,0.6268656716417911,33.0
engaged,0.7142857142857143,0.6976744186046512,0.7058823529411765,43.0
accuracy,0.6710526315789473,0.6710526315789473,0.6710526315789473,0.6710526315789473
macro avg,0.6659663865546219,0.6670190274841438,0.6663740122914839,76.0
weighted avg,0.6723241928350288,0.6710526315789473,0.6715724781664434,76.0
