,precision,recall,f1-score,support
disengaged,0.625,0.5882352941176471,0.6060606060606061,34.0
engaged,0.6410256410256411,0.6756756756756757,0.6578947368421053,37.0
accuracy,0.6338028169014085,0.6338028169014085,0.6338028169014085,0.6338028169014085
macro avg,0.6330128205128205,0.6319554848966613,0.6319776714513556,71.0
weighted avg,0.6333513903936439,0.6338028169014085,0.6330727587213874,71.0
