,precision,recall,f1-score,support
disengaged,0.6933333333333334,0.5652173913043478,0.6227544910179641,92.0
engaged,0.6261682242990654,0.7444444444444445,0.6802030456852792,90.0
accuracy,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539
macro avg,0.6597507788161994,0.6548309178743961,0.6514787683516217,182.0
weighted avg,0.6601198178768272,0.6538461538461539,0.6511631169523506,182.0
