Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
p11,0.6325925925925926,0.04432848867010753,0.7065616999487967,0.04950053103316013,0.7359663865546218,0.05331467554914301,0.7191373367148015,0.032504577157789885
p12,0.5935413642960813,0.0742172208225612,0.6734945471787578,0.05491222157816363,0.7435294117647059,0.05558745719965859,0.706705393411934,0.054861139482901354
p17,0.5801470588235295,0.027438394348596018,0.6126190476190476,0.035670608212496645,0.6888888888888889,0.12171612389003689,0.6427424058868398,0.040595826916236186
p18,0.7160427807486631,0.09635689970339195,0.8120243846330801,0.08020118803958204,0.7946666666666667,0.059095027051539815,0.8022024783726911,0.06282932744541683
p5,0.6727272727272728,0.0813115628181742,0.7660985797827903,0.061041002240050546,0.7841666666666667,0.11158579160846999,0.7709803921568626,0.06198063717687954
p7,0.525,0.14388580541526672,0.6641558441558442,0.10594410068949439,0.6363636363636364,0.17007533576245193,0.6421240981240981,0.12134449859330104
p9,0.6266666666666667,0.06485828568673568,0.7523809523809524,0.14045601146431075,0.5777777777777778,0.18257418583505536,0.632124542124542,0.08213457208882446
