,precision,recall,f1-score,support
disengaged,0.425,0.5,0.4594594594594595,34.0
engaged,0.5641025641025641,0.4888888888888889,0.5238095238095238,45.0
accuracy,0.4936708860759494,0.4936708860759494,0.4936708860759494,0.4936708860759494
macro avg,0.49455128205128207,0.49444444444444446,0.4916344916344917,79.0
weighted avg,0.5042356377799415,0.4936708860759494,0.4961145594056987,79.0
