,precision,recall,f1-score,support
disengaged,0.5925925925925926,0.45714285714285713,0.5161290322580645,35.0
engaged,0.5681818181818182,0.6944444444444444,0.625,36.0
accuracy,0.5774647887323944,0.5774647887323944,0.5774647887323944,0.5774647887323944
macro avg,0.5803872053872055,0.5757936507936507,0.5705645161290323,71.0
weighted avg,0.5802152985251577,0.5774647887323944,0.5713312130849614,71.0
