,precision,recall,f1-score,support
disengaged,0.48484848484848486,0.38095238095238093,0.4266666666666667,42.0
engaged,0.5806451612903226,0.6792452830188679,0.6260869565217392,53.0
accuracy,0.5473684210526316,0.5473684210526316,0.5473684210526316,0.5473684210526316
macro avg,0.5327468230694037,0.5300988319856244,0.5263768115942029,95.0
weighted avg,0.5382929464423523,0.5473684210526316,0.5379221967963387,95.0
