,precision,recall,f1-score,support
disengaged,0.5,0.09090909090909091,0.15384615384615385,11.0
engaged,0.5454545454545454,0.9230769230769231,0.6857142857142857,13.0
accuracy,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666
macro avg,0.5227272727272727,0.506993006993007,0.4197802197802198,24.0
weighted avg,0.524621212121212,0.5416666666666666,0.441941391941392,24.0
