,precision,recall,f1-score,support
disengaged,0.0,0.0,0.0,20.0
engaged,0.6296296296296297,1.0,0.7727272727272727,34.0
accuracy,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.6296296296296297
macro avg,0.3148148148148148,0.5,0.38636363636363635,54.0
weighted avg,0.39643347050754457,0.6296296296296297,0.48653198653198654,54.0
