,precision,recall,f1-score,support
disengaged,0.6595744680851063,0.6326530612244898,0.6458333333333334,49.0
engaged,0.6326530612244898,0.6595744680851063,0.6458333333333334,47.0
accuracy,0.6458333333333334,0.6458333333333334,0.6458333333333334,0.6458333333333334
macro avg,0.6461137646547981,0.6461137646547981,0.6458333333333334,96.0
weighted avg,0.6463941959762628,0.6458333333333334,0.6458333333333334,96.0
