Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
p11,0.6597364235401045,0.03766065265579959,0.6707710268995057,0.03044245180518129,0.6180246913580246,0.08586235863959121,0.6413126656046231,0.05527949188738922
p12,0.592258064516129,0.03511943875691858,0.5944155397302342,0.044464239774863926,0.57945301542777,0.08200219606600676,0.58377838596953,0.04812357768114408
p17,0.5890122735242549,0.072089625081144,0.49278817733990155,0.28054377402400804,0.46482758620689657,0.270534767898865,0.47805337097533107,0.2748818523833625
p18,0.6210592686002523,0.0354777320527127,0.637464065089101,0.03789738950337444,0.5544566544566545,0.09568918873834452,0.5890536491333724,0.05687047526921035
p5,0.6665191146881287,0.05889525396705829,0.672077922077922,0.06976121041940567,0.703003003003003,0.07707106433653926,0.6840617510754273,0.05175522773942015
p7,0.6890350877192982,0.04045406274145941,0.6882393651486014,0.03045314850435439,0.7000000000000001,0.16177723881930983,0.6856437294361667,0.07679843886015023
p9,0.6153994845360826,0.052945794279741505,0.6179705400981996,0.04815045044327837,0.58572695035461,0.09610190779195518,0.5996354761473721,0.06922452920720734
