,precision,recall,f1-score,support
disengaged,0.0,0.0,0.0,42.0
engaged,0.5578947368421052,1.0,0.7162162162162162,53.0
accuracy,0.5578947368421052,0.5578947368421052,0.5578947368421052,0.5578947368421052
macro avg,0.2789473684210526,0.5,0.3581081081081081,95.0
weighted avg,0.31124653739612185,0.5578947368421052,0.3995732574679943,95.0
