,precision,recall,f1-score,support
disengaged,0.56,0.875,0.6829268292682927,48.0
engaged,0.7142857142857143,0.3125,0.43478260869565216,48.0
accuracy,0.59375,0.59375,0.59375,0.59375
macro avg,0.6371428571428572,0.59375,0.5588547189819725,96.0
weighted avg,0.6371428571428571,0.59375,0.5588547189819725,96.0
