F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,participant,session,engagement_id,speaker,engagement_start_time,engagement_end_time,speaker_start_time,speaker_end_time,num_segments,speech_duration,label
44.20582,0.0,44.20582,44.20582,44.20582,0.0,0.0,0.0,0.0,0.0,0.49543345,0.28458104,0.3715705,0.5846312,0.60263616,0.23106566,7.8034835,0.0,0.03870527,0.0,0.16264543,0.40657756,22.99189,0.37726447,2.4655356,1.1831337,-24.04134,-0.4661671,-29.142542,-0.5119224,0.016441323,0.0776658,2.1643832,0.3800142,12.239732,0.14957067,14.615642,0.13055518,43.870686,0.10824155,685.58813,0.38514462,1368.09,0.27932578,-3.6353014,-0.89862216,1800.5521,0.12160518,1505.364,0.09420099,-24.714434,-0.27887696,2816.9224,0.0056066103,788.97577,0.122491375,-36.84428,-0.16706197,-11.151533,-0.47300085,24.867207,0.3745773,0.027325695,0.8430711,-0.0014589537,-15.550847,0.21751934,0.3788015,15.521771,0.60460174,4.6065474,0.41652122,-15.78352,-0.887531,-20.394075,-1.1047033,0.0,0.0,0.0,0.0,0.0,11.111112,0.0,0.0,0.0,0.0,0.0,-28.504822,9,3-2,0,SPEAKER_03,0.0,60.333333,0.11534375,0.21659375,1,0.10125,disengaged
40.659164,0.056120686,38.289635,40.88926,42.872986,4.583351,0.0,0.0,-0.49267414,0.0,0.59674597,0.1862715,0.5055561,0.6320099,0.6947796,0.18922347,1.1398356,2.2526133,0.949334,0.0,0.2373365,0.35761365,29.775517,0.045179658,-7.3841577,-0.17093146,-10.751727,-0.36388,-12.619558,-0.70399076,0.040247,0.6790749,1.4414779,0.4141436,6.131305,0.4197456,11.092602,0.2870719,27.57628,0.13002306,751.89075,0.20437673,1426.0684,0.11187899,-108.15686,-0.8584334,1734.0835,0.08563309,1251.1903,0.12518479,-97.175095,-0.8660155,2803.2192,0.0793187,1189.0062,0.18276043,-102.145096,-0.78490347,-12.028911,-0.15986589,25.594664,0.14285563,0.057699356,0.12900972,-0.013942777,-0.8669764,0.30985788,0.19253977,29.705383,0.055624645,-7.243372,-0.17888267,-14.148005,-0.15320642,-20.423477,-0.33730808,-7.4201884,16.14195,0.035198227,-0.014172807,0.21304986,3.448276,4.166667,0.13,0.0,0.089999996,0.0,-28.520596,9,3-2,0,SPEAKER_03,0.0,60.333333,27.33471875,27.63846875,1,0.30375,disengaged
42.545376,0.06898142,39.831593,42.499,44.869095,5.0375023,15.70313,5.616605,442.2313,388.85165,0.59375536,0.51576954,0.289443,0.5846798,0.92557037,0.63612735,5.710072,3.471466,4.889296,0.4785049,0.35158852,1.1765445,22.075537,0.21315147,7.252931,1.6475251,-7.585172,-1.3278685,-28.373547,-0.43372568,0.01769388,1.0423266,0.7052116,0.6287388,9.559876,0.3532494,8.921291,1.3447987,27.900429,0.16884556,847.56165,0.108311296,1210.0117,0.17059578,-84.005066,-1.0367069,1902.3591,0.07438116,1014.9567,0.22888984,-92.45841,-0.83759993,2947.1772,0.057809554,896.06146,0.4940712,-93.661064,-0.8144732,-13.279671,-0.586276,25.328688,0.15250605,0.05242036,0.468556,-0.02470767,-1.0311244,0.43561321,0.9148846,24.331797,0.18167678,1.0716878,11.321485,-12.637821,-0.68786913,-34.303013,-0.30516014,-16.65325,22.695988,0.038298566,-0.031492487,0.29168049,4.6875,5.084746,0.11333333,0.118133634,0.089999996,0.06,-24.01226,9,3-2,0,SPEAKER_04,0.0,60.333333,0.21659375,0.87471875,1,0.658125,disengaged
36.96306,0.004699865,36.809063,36.903114,37.122307,0.31324387,0.0,0.0,-0.07928085,0.0,0.58357805,0.23798314,0.4484601,0.66171074,0.69834346,0.24988335,0.0,0.0,-0.03089411,0.0,0.12657812,0.31036177,20.67288,0.10293124,15.732231,0.16281499,-16.33094,-0.20905843,-17.817728,-0.44123742,0.006255168,0.1595054,0.5794975,0.32555455,10.560087,0.038215533,-0.56566894,-1.7211696,23.055576,0.06475777,890.0482,0.018163018,1159.5005,0.05324417,-0.6210408,-3.224093,1921.2559,0.026452547,1320.0353,0.08189103,-24.10757,-0.094724484,2891.0603,0.025486393,509.4858,0.09406595,-23.220146,-0.054793853,-15.236852,-0.12642553,19.479118,0.1137869,0.04244545,0.25163218,-0.02627665,-0.07372251,0.115031675,0.099404484,22.191456,0.052793905,13.72969,0.103307456,-17.69426,-0.071481556,-23.84354,-0.109144606,0.0,0.0,0.0,0.0,0.0,0.0,16.666668,0.049999997,0.0,0.0,0.0,-29.244183,9,3-2,0,SPEAKER_04,0.0,60.333333,2.73096875,2.86596875,1,0.135,disengaged
44.933823,0.05897876,42.393063,44.570965,48.27245,5.879387,4.6655073,18.998127,68.69495,0.0,1.025802,0.4379331,0.5758149,0.9246104,1.5065395,0.93072456,9.689297,2.7647994,-0.4338878,2.8160405,0.45036572,0.7115558,10.894471,1.0396148,2.637056,3.6142628,-14.128956,-0.621077,-15.6130085,-0.79448104,0.017452471,0.67164016,0.8536467,0.5872147,10.015708,0.37786415,15.719898,0.5170317,27.02553,0.18831192,789.92566,0.24569346,1273.8931,0.173526,-121.168495,-0.746004,1840.6533,0.12072537,1000.15796,0.22301035,-114.41074,-0.7333816,2968.7744,0.07987021,800.5941,0.324654,-116.72302,-0.6984873,-15.212533,-0.29234245,25.884687,0.2654067,0.06350721,0.2935052,-0.021791523,-0.39961836,0.5265852,0.402161,18.71722,0.37769598,0.23977168,24.791065,-13.549343,-0.45074677,-24.74878,-0.3043457,-3.5968437,11.114238,0.049210377,-0.0065256,0.4091685,2.3255816,2.4691358,0.19,0.0,0.12666667,0.018856179,-19.835436,9,3-2,0,SPEAKER_04,0.0,60.333333,4.68846875,5.56596875,1,0.8775,disengaged
43.43297,0.07871949,42.06754,43.305023,45.995266,3.9277267,24.300945,4.642974,40.627968,0.0,0.76035506,0.4123673,0.42125517,0.7501457,0.9727571,0.5515019,3.5150099,2.0032258,3.0990136,3.3170254,0.32961494,0.773923,13.9402685,0.7564997,4.4802384,1.8380944,-4.9087887,-2.3457346,-27.195375,-0.6564488,0.020529201,0.9722552,0.9289892,0.6234664,11.071563,0.31681907,12.495606,0.63552904,22.53009,0.31527197,826.47266,0.19831547,1287.9629,0.21532084,-83.883125,-1.0745227,2000.402,0.13936016,937.977,0.43074673,-87.291435,-0.9008896,2944.5476,0.08575877,1030.3956,0.4081184,-86.95552,-0.90589243,-16.563797,-0.3431336,23.807652,0.24829727,0.052121405,0.5050891,-0.02751346,-0.6625699,0.42747134,0.61079556,18.676743,0.37001753,4.1270022,2.0031326,-3.7622178,-3.109168,-37.19746,-0.3585575,-4.043436,12.487544,0.02320163,-0.00430814,0.16048607,2.5000002,2.631579,0.24,0.058878407,0.12,0.021602469,-21.659048,9,3-2,0,SPEAKER_04,0.0,60.333333,6.494093750000001,7.709093750000001,1,1.215,disengaged
42.344444,0.028271845,40.945244,42.859886,43.447815,2.502571,9.249838,3.7794585,-8.607474,16.49499,1.008857,0.35293537,0.7148468,0.96838534,1.3908063,0.6759595,3.489617,2.535697,6.2764626,0.79769015,0.31089854,0.4170684,18.123173,0.36400023,2.4161522,2.3516543,-1.8214539,-4.697884,-35.793144,-0.44211128,0.009744131,0.916381,0.642537,0.5508207,11.553723,0.23118468,17.534204,0.28209862,21.403963,0.39153662,816.35065,0.15831858,1305.0803,0.121164806,-33.04178,-1.6188382,1922.5311,0.11160791,1062.4948,0.25553206,-42.933342,-1.0522418,2881.852,0.05016832,822.5923,0.63588196,-39.900795,-1.166777,-14.190217,-0.26424718,19.1871,0.27174553,0.042178284,0.35785648,-0.02585435,-0.30966574,0.30680776,0.33006066,18.400423,0.33940402,2.8744256,1.827974,0.6789173,9.30637,-39.55424,-0.31352624,-11.0555525,20.486572,0.043632783,-0.024983635,0.4170055,3.4883723,1.2345679,0.72999996,0.0,0.024999999,0.005,-20.561323,9,3-2,0,SPEAKER_04,0.0,60.333333,9.24471875,10.122218750000002,1,0.8775,disengaged
37.15895,0.0053895637,37.021103,37.07124,37.28724,0.26613617,1.8137932,0.0,15.515709,0.0,0.66746825,0.20263734,0.5712856,0.73983496,0.7802995,0.20901388,3.134627,0.0,-6.161595,0.0,0.18045385,0.30214998,21.093096,0.15954916,15.209955,0.31952435,-15.550987,-0.26995552,-34.178944,-0.29156244,0.008384028,0.42393473,0.62569517,0.7337088,9.65192,0.05459035,1.4709194,1.7564782,21.507994,0.12613651,620.6125,0.34995836,1374.3823,0.11787602,3.5495434,0.120333746,1702.4185,0.17615701,1046.0815,0.09193882,-14.504342,-0.59758216,2845.4736,0.030260704,585.9708,0.22090887,-17.452745,-0.1856538,-14.946063,-0.2986771,22.228136,0.173331,0.03807479,0.20391202,-0.035381064,-0.26667216,0.2251441,0.33118314,23.028961,0.08605535,16.130701,0.3612235,-18.341005,-0.11849806,-41.06121,-0.06980158,0.0,0.0,0.0,0.0,0.0,6.666667,11.111112,0.08,0.0,0.0,0.0,-27.543104,9,3-2,0,SPEAKER_02,0.0,60.333333,1.80284375,1.9715937500000005,1,0.16875,disengaged
36.027927,0.08241874,33.28372,35.722466,36.92891,3.6451912,175.82494,119.94365,34.98108,25.92463,1.9178736,0.41192108,1.2316122,1.7135028,2.8185587,1.5869465,11.884593,6.6517305,9.269081,0.52540827,1.1701381,0.61161965,24.336435,0.2848019,-12.248875,-0.55876887,-19.449507,-0.30300215,-14.638176,-0.6555458,0.04707359,1.7180052,1.1759608,0.48851743,4.6303635,0.9664563,-0.36476752,-14.093192,21.693426,0.25975347,716.99884,0.23796585,1450.0236,0.09578539,-29.590494,-2.3312027,1654.5098,0.12837985,1318.6597,0.16918977,-35.914295,-1.7128464,2702.268,0.08074513,1009.22125,0.2086923,-45.193188,-1.276003,-6.011079,-1.3922592,25.602129,0.17100944,0.067328826,0.2607203,-0.013001448,-1.529666,1.3683318,0.48081964,26.463465,0.19022723,-12.228064,-0.58999825,-21.044687,-0.24804093,-16.603764,-0.59168684,2.7680993,15.886398,0.042885646,0.017187668,0.4920502,3.1746032,1.724138,0.5,0.0,0.06,0.0,-13.096181,9,3-2,0,SPEAKER_00,0.0,60.333333,10.122218750000002,10.76346875,1,0.64125,disengaged
35.68819,0.13909042,34.098576,36.40965,37.949993,3.8514175,556.78937,630.89636,64.124916,65.79824,1.2235776,0.55293375,0.66163975,1.0746756,1.782215,1.1205752,15.613233,11.94716,9.982589,7.0153184,0.8296565,0.81365186,26.66608,0.36668998,5.246393,1.936393,-9.133543,-1.0819592,-16.182165,-0.6898667,0.031311728,2.039122,1.1732631,0.5760192,7.599634,0.49928212,5.369879,2.262245,30.18906,0.3409142,748.4567,0.25050324,1387.7535,0.17900884,-82.62823,-1.1126745,1786.9685,0.14538239,1197.6635,0.24849086,-87.767204,-0.93421376,2881.5347,0.09090207,1000.20013,0.28673798,-92.49028,-0.8490109,-17.208344,-0.34834796,29.742514,0.23858383,0.06144412,0.3492762,-0.026114019,-0.41362318,1.0467423,0.65555996,29.724781,0.26570085,6.918611,1.4868567,-9.505784,-1.1211946,-19.858503,-0.507183,-10.215265,20.803658,0.039696507,-0.012347145,0.47260475,3.1453362,2.6172302,0.2325,0.17369154,0.12875,0.11720041,-13.83788,9,3-2,0,SPEAKER_00,0.0,60.333333,11.23596875,20.46659375,1,9.230625,disengaged
