,precision,recall,f1-score,support
disengaged,0.4878048780487805,0.4166666666666667,0.449438202247191,48.0
engaged,0.4909090909090909,0.5625,0.5242718446601942,48.0
accuracy,0.4895833333333333,0.4895833333333333,0.4895833333333333,0.4895833333333333
macro avg,0.4893569844789357,0.48958333333333337,0.4868550234536926,96.0
weighted avg,0.48935698447893566,0.4895833333333333,0.4868550234536926,96.0
